uniprot	region_1	region_2	conformation	state	cluster	cf_filename
P35520	414-551	40-413	Closed	Active	063	P35520_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	111	P35520_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	059	P35520_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	014	P35520_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	076	P35520_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	089	P35520_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	206	P35520_206_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	100	P35520_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	181	P35520_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P35520	414-551	40-413	Closed	Active	217	P35520_217_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	133	P35520_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	067	P35520_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	098	P35520_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	118	P35520_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	005	P35520_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U10-008	P35520_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	008	P35520_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U10-001	P35520_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	036	P35520_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	229	P35520_229_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	162	P35520_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	177	P35520_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	045	P35520_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	041	P35520_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	010	P35520_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	019	P35520_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	166	P35520_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	194	P35520_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	144	P35520_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P35520	414-551	40-413	Closed	Active	054	P35520_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	072	P35520_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	158	P35520_158_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	137	P35520_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	231	P35520_231_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	188	P35520_188_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	185	P35520_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P35520	414-551	40-413	Closed	Active	001	P35520_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	023	P35520_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	151	P35520_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	202	P35520_202_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	149	P35520_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	173	P35520_173_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	115	P35520_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	213	P35520_213_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	027	P35520_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U10-005	P35520_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U100-002	P35520_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	235	P35520_235_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U100-006	P35520_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	095	P35520_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	220	P35520_220_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	084	P35520_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	199	P35520_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	190	P35520_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	224	P35520_224_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	122	P35520_122_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	140	P35520_140_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	145	P35520_145_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	077	P35520_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	108	P35520_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	195	P35520_195_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P35520	414-551	40-413	Closed	Active	150	P35520_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	159	P35520_159_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	066	P35520_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	114	P35520_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	000	P35520_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	180	P35520_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U10-009	P35520_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	176	P35520_176_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	189	P35520_189_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	230	P35520_230_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	044	P35520_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	167	P35520_167_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	018	P35520_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	105	P35520_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	011	P35520_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	163	P35520_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	136	P35520_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U10-000	P35520_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U100-007	P35520_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	009	P35520_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	216	P35520_216_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P35520	414-551	40-413	Closed	Active	132	P35520_132_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	234	P35520_234_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	191	P35520_191_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	141	P35520_141_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	123	P35520_123_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	055	P35520_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	127	P35520_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	085	P35520_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	228	P35520_228_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	203	P35520_203_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	148	P35520_148_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	212	P35520_212_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	110	P35520_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	088	P35520_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	051	P35520_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	022	P35520_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	119	P35520_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	026	P35520_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U100-003	P35520_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	U10-004	P35520_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	154	P35520_154_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	184	P35520_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	221	P35520_221_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	198	P35520_198_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	033	P35520_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P35520	414-551	40-413	Closed	Active	225	P35520_225_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	099	P35520_099_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	004	P35520_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	040	P35520_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	172	P35520_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	101	P35520_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	207	P35520_207_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	015	P35520_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	058	P35520_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P35520	414-551	40-413	Closed	Active	037	P35520_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	081	P35520_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	073	P35520_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	049	P35520_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P35520	414-551	40-413	Closed	Active	094	P35520_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P35520	414-551	40-413	Closed	Active	062	P35520_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P35520	414-551	40-413	Closed	Active	090	P35520_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	014	P53042_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	050	P53042_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U10-007	P53042_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	023	P53042_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U100-004	P53042_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	054	P53042_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	005	P53042_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	041	P53042_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U100-000	P53042_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	059	P53042_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	036	P53042_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	008	P53042_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	032	P53042_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	001	P53042_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U10-003	P53042_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	045	P53042_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	027	P53042_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U100-009	P53042_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	048	P53042_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	019	P53042_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	010	P53042_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	022	P53042_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	009	P53042_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	055	P53042_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	051	P53042_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U100-008	P53042_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	000	P53042_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	015	P53042_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	033	P53042_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U100-001	P53042_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	049	P53042_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	037	P53042_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	011	P53042_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U10-002	P53042_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	040	P53042_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U100-005	P53042_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	004	P53042_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	044	P53042_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	026	P53042_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U10-006	P53042_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	058	P53042_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	018	P53042_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	013	P53042_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	017	P53042_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	029	P53042_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	002	P53042_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	006	P53042_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U10-000	P53042_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	031	P53042_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	038	P53042_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	035	P53042_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	057	P53042_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	U10-009	P53042_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P53042	28-129	495-499,200-494	Closed	Active	053	P53042_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
