Gene_name	Uniprot_ID	Protein_length	region_1	region_2	region_1_len	region_2_len	PDB ID	PDB Length	Resolution	Model	Chain	PDB residues in region_1	PDB residues in region_2	Percent residues in region_1	Percent residues in region_2
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	2ncz	12		18	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	2ncz	83		19	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	2ncz	12		19	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	6g2c	231	1.76	0	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	6g25	248	1.432	0	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	103	1.432	0	M	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	82	1.432	0	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	109	1.432	0	C	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	95	1.432	0	D	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	98	1.432	0	E	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	86	1.432	0	F	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	110	1.432	0	G	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	97	1.432	0	H	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	168	1.432	0	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	168	1.432	0	K	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7crp	226	1.432	0	I	114	15	100.0	93.75
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		0	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		0	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		1	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		1	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		2	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		2	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		3	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		3	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		4	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		4	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		5	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		5	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		6	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		6	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		7	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		7	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		8	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		8	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		9	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		9	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		10	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		10	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		11	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		11	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		12	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		12	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		13	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		13	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		14	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		14	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		15	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		15	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		16	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		16	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		17	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		17	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		18	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		18	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	96		19	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	7jyn	39		19	B	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	6g27	221	1.65	0	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	6g2f	213	1.74	0	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	4rxj	146	2.1	0	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	4gne	227	1.47	0	A	0	0	0.0	0.0
NSD3	Q9BZ95	1437.0	1145-1258	1258-1273	114	16	4gne	17	1.47	0	B	0	0	0.0	0.0
ABL1	P00520	1123.0	1-60,61-121,127-217,218-241,383-400	242-493	254	252	3oxz	358	2.2	0	A	22	228	8.661417322834646	90.47619047619048
ABL1	P00520	1123.0	1-60,61-121,127-217,218-241,383-400	242-493	254	252	1opk	722	1.8	0	A	172	234	67.71653543307087	92.85714285714286
ABL1	P00520	1123.0	1-60,61-121,127-217,218-241,383-400	242-493	254	252	2z60	450	1.95	0	A	32	231	12.598425196850393	91.66666666666666
ABL1	P00520	1123.0	1-60,61-121,127-217,218-241,383-400	242-493	254	252	1abq	102	2.8	0	A	56	0	22.04724409448819	0.0
ABL1	P00520	1123.0	1-60,61-121,127-217,218-241,383-400	242-493	254	252	2hzn	274	2.7	0	A	35	229	13.779527559055119	90.87301587301587
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		1	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		2	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		3	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		4	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		5	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		6	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		7	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		8	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		9	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		10	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		11	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		12	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		13	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		14	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		15	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		16	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		17	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		18	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1toz	116		19	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	2f8x	18	3.25	0	X	0	1	0.0	100.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	2f8x	18	3.25	0	Y	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	2f8x	428	3.25	0	C	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	2f8x	222	3.25	0	K	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	2f8x	57	3.25	0	M	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	673	3.25	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	314	3.25	0	B	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	247	3.25	0	C	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	101	3.25	0	D	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	41	3.25	0	E	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	2	3.25	0	F	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	5	3.25	0	G	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	2	3.25	0	H	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	2	3.25	0	I	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	2	3.25	0	J	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	6idf	2	3.25	0	K	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	4cuf	130	2.29	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	4cue	126	3.0	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5fm9	162	2.92	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	4cud	183	1.85	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		0	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		1	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		2	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		3	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		4	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		5	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		6	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		7	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		8	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5kzo	51		9	A	14	0	8.536585365853659	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	4d0f	142	2.8	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5l0r	670	1.5	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5l0r	83	1.5	0	B	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	2vj3	151	2.6	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		1	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		2	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		3	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		4	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		5	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		6	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		7	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		8	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		9	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		10	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		11	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		12	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		13	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		14	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	1pb5	36		15	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5ub5	657	2.089	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	5ub5	81	2.089	0	B	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	4d0e	267	1.61	0	A	0	0	0.0	0.0
NOTCH1	P46531	2555.0	1571-1734	0-0	164	1	4d0e	2	1.61	0	B	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2wa5	523	1.9	0	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		0	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		1	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		2	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		3	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		4	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		5	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		6	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		7	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		8	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		9	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		10	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		11	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		12	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		13	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		14	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		15	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		16	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		17	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		18	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2di8	111		19	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		0	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		1	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		2	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		3	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		4	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		5	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		6	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		7	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		8	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		9	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		10	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		11	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		12	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		13	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		14	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		15	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		16	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		17	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		18	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eea	115		19	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		0	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		1	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		2	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		3	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		4	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		5	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		6	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		7	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		8	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		9	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		10	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		11	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		12	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		13	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		14	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		15	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		16	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		17	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		18	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dj4	108		19	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		0	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		1	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		2	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		3	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		4	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		5	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		6	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		7	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		8	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		9	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		10	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		11	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		12	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		13	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		14	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		15	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		16	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		17	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		18	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2eec	125		19	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		0	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		1	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		2	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		3	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		4	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		5	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		6	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		7	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		8	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		9	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		10	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		11	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		12	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		13	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		14	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		15	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		16	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		17	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		18	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dib	128		19	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		0	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		1	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		2	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		3	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		4	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		5	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		6	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		7	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		8	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		9	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		10	A	0	0	0.0	0.0
FLNB	O75369	2602.0	2091-2185	2188-2280	95	93	2dia	113		11	A	0	0	0.0	0.0
