uniprot,state,conformation,cluster,filename,uniref,taxonId,lineage_score
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_UPI0013D4742D,2681555,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A7Y3HMY1,2044936,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A8J2LBI8,39272,6
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_UPI001D10CD1E,2884264,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_UPI0021136ED4,29058,6
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A7I8W0I9,2664684,6
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A1J4SJX2,1805132,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A925M779,2026763,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A0S9R233,1736324,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_UPI0003476A9B,225762,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A445NJ99,,0
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A380MPE3,1883,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A418XEA8,2320866,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A2E1VTN4,2026780,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A6N2D6C6,2026735,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A938Y9N3,2803911,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A951N9L6,2900548,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_D3V4P0,406818,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A6L7JML6,2080302,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_UPI002033D8DD,37344,6
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A918P0L7,1225769,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A8C6XVD5,35670,17
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_UPI0017494596,68217,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A098S2W3,1524460,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A2A4J564,7102,6
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A953FHZ4,976,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_A0A973J3C3,2067991,1
P35520,Active,Open,U100-002,P35520_U100-002.a3m,UniRef100_UPI001C03EEC3,1250792,13
P35520,Active,Open,172,P35520_172.a3m,UniRef100_A0A5M8NWW8,2540710,1
P35520,Active,Open,172,P35520_172.a3m,UniRef100_A0A180FCD8,185291,1
P35520,Active,Open,172,P35520_172.a3m,UniRef100_A0A7Y8NWQ8,1898104,1
P35520,Active,Open,172,P35520_172.a3m,UniRef100_A0A1M3KZP3,156973,1
P35520,Active,Open,172,P35520_172.a3m,UniRef100_A0A927J4Y9,1658008,1
P35520,Active,Open,101,P35520_101.a3m,UniRef100_A0A7K0A0A3,1883427,1
P35520,Active,Open,101,P35520_101.a3m,UniRef100_A0A6L5FUI8,1883427,1
P35520,Active,Open,101,P35520_101.a3m,UniRef100_A0A7V9SH50,1883427,1
P35520,Active,Open,101,P35520_101.a3m,UniRef100_A0A538A8P9,1883427,1
P35520,Active,Open,101,P35520_101.a3m,UniRef100_A0A7V9ZJ77,1883427,1
P35520,Active,Open,101,P35520_101.a3m,UniRef100_A0A7V9BR26,1883427,1
P35520,Active,Open,101,P35520_101.a3m,UniRef100_A0A7W1D4V6,1883427,1
P35520,Active,Open,101,P35520_101.a3m,UniRef100_A0A7V9ICK7,1883427,1
P35520,Active,Open,101,P35520_101.a3m,UniRef100_A0A7V9EMC1,1883427,1
P35520,Active,Open,207,P35520_207.a3m,UniRef100_A0A292Z495,1987376,1
P35520,Active,Open,207,P35520_207.a3m,UniRef100_UPI000CD18737,240495,1
P35520,Active,Open,207,P35520_207.a3m,UniRef100_A0A431NIC0,,0
P35520,Active,Open,015,P35520_015.a3m,UniRef100_A0A0P4WIM8,85551,6
P35520,Active,Open,015,P35520_015.a3m,UniRef100_UPI001FB7FC76,139456,6
P35520,Active,Open,015,P35520_015.a3m,UniRef100_UPI001C7173E9,27405,6
P35520,Active,Open,015,P35520_015.a3m,UniRef100_UPI001E673E96,6728,6
P35520,Active,Open,015,P35520_015.a3m,UniRef100_UPI001C44648F,6706,6
P35520,Active,Open,015,P35520_015.a3m,UniRef100_UPI001E1CC272,210409,6
P35520,Active,Open,058,P35520_058.a3m,UniRef100_A0A7C2MHJ8,2052146,1
P35520,Active,Open,058,P35520_058.a3m,UniRef100_A0A2V8R523,1978231,1
P35520,Active,Open,058,P35520_058.a3m,UniRef100_A0A7V9DCJ6,2052146,1
P35520,Active,Open,037,P35520_037.a3m,UniRef100_A0A7J7IEJ7,2690220,2
P35520,Active,Open,037,P35520_037.a3m,UniRef100_M1UWN7,280699,2
P35520,Active,Open,154,P35520_154.a3m,UniRef100_A0A8H8DML4,2698480,3
P35520,Active,Open,154,P35520_154.a3m,UniRef100_L0P9Z3,42068,3
P35520,Active,Open,184,P35520_184.a3m,UniRef100_A0A2E1CBV9,1883427,1
P35520,Active,Open,184,P35520_184.a3m,UniRef100_A0A2E9J9C2,2024894,1
P35520,Active,Open,184,P35520_184.a3m,UniRef100_A0A2E9Q0M3,2024894,1
P35520,Active,Open,184,P35520_184.a3m,UniRef100_A0A2E7SNC4,2024894,1
P35520,Active,Open,198,P35520_198.a3m,UniRef100_U6MYY0,51315,2
P35520,Active,Open,198,P35520_198.a3m,UniRef100_U6L796,51314,2
P35520,Active,Open,198,P35520_198.a3m,UniRef100_U6MEU6,5804,2
P35520,Active,Open,198,P35520_198.a3m,UniRef100_U6H507,51316,2
P35520,Active,Open,198,P35520_198.a3m,UniRef100_A0A1D3D3D4,88456,2
P35520,Active,Open,198,P35520_198.a3m,UniRef100_U6GVX4,5801,2
P35520,Active,Open,U10-004,P35520_U10-004.a3m,UniRef100_A0A523FLP2,1913988,1
P35520,Active,Open,U10-004,P35520_U10-004.a3m,UniRef100_UPI00145B07C8,,0
P35520,Active,Open,U10-004,P35520_U10-004.a3m,UniRef100_A0A376B1N6,36035,3
P35520,Active,Open,U10-004,P35520_U10-004.a3m,UniRef100_UPI000480E478,184607,1
P35520,Active,Open,U10-004,P35520_U10-004.a3m,UniRef100_A0A0K1JWB6,1678028,1
P35520,Active,Open,033,P35520_033.a3m,UniRef100_A0A397TPE5,658196,3
P35520,Active,Open,033,P35520_033.a3m,UniRef100_A0A2I1G9W2,588596,3
P35520,Active,Open,033,P35520_033.a3m,UniRef100_A0A397J3F2,1348612,3
P35520,Active,Open,088,P35520_088.a3m,UniRef100_A0A0G1TYT1,1618445,1
P35520,Active,Open,088,P35520_088.a3m,UniRef100_A0A0G1FIE2,1783273,1
P35520,Active,Open,088,P35520_088.a3m,UniRef100_A0A419IWW6,2093373,1
P35520,Active,Open,088,P35520_088.a3m,UniRef100_A0A1F7XYP1,1752722,1
P35520,Active,Open,088,P35520_088.a3m,UniRef100_A0A1F7Z438,1802505,1
P35520,Active,Open,051,P35520_051.a3m,UniRef100_A0A3M2AK96,2026724,1
P35520,Active,Open,051,P35520_051.a3m,UniRef100_A0A957DBG0,2073117,1
P35520,Active,Open,022,P35520_022.a3m,UniRef100_F2UII3,946362,3
P35520,Active,Open,022,P35520_022.a3m,UniRef100_A9USZ7,81824,3
P35520,Active,Open,022,P35520_022.a3m,UniRef100_F2UJ66,946362,3
P35520,Active,Open,119,P35520_119.a3m,UniRef100_A0A7V3PMB6,2053306,1
P35520,Active,Open,119,P35520_119.a3m,UniRef100_A0A7V0VG57,2053306,1
P35520,Active,Open,026,P35520_026.a3m,UniRef100_UPI00216658B1,2921223,6
P35520,Active,Open,026,P35520_026.a3m,UniRef100_A0A6J2XRC5,7048,6
P35520,Active,Open,026,P35520_026.a3m,UniRef100_A0A834IEY6,354439,6
P35520,Active,Open,026,P35520_026.a3m,UniRef100_UPI002035CA9C,77166,6
P35520,Active,Open,203,P35520_203.a3m,UniRef100_A0A8H4BN55,29924,3
P35520,Active,Open,203,P35520_203.a3m,UniRef100_A0A1X0S7I5,58291,3
P35520,Active,Open,203,P35520_203.a3m,UniRef100_UPI0022200ADB,29922,3
P35520,Active,Open,203,P35520_203.a3m,UniRef100_UPI00221FE205,101096,3
P35520,Active,Open,203,P35520_203.a3m,UniRef100_A0A1C7NSD7,101091,3
P35520,Active,Open,203,P35520_203.a3m,UniRef100_UPI0022211B4A,90255,3
P35520,Active,Open,203,P35520_203.a3m,UniRef100_I1BNJ3,246409,3
P35520,Active,Open,203,P35520_203.a3m,UniRef100_A0A8H7VUG1,101142,3
P35520,Active,Open,203,P35520_203.a3m,UniRef100_A0A367J2F9,4846,3
P35520,Active,Open,148,P35520_148.a3m,UniRef100_A0A953XQT6,2026780,1
P35520,Active,Open,148,P35520_148.a3m,UniRef100_A0A9E3S8R0,2026780,1
P35520,Active,Open,148,P35520_148.a3m,UniRef100_A0A953XJJ2,2026780,1
P35520,Active,Open,148,P35520_148.a3m,UniRef100_A0A953YYY2,2026780,1
P35520,Active,Open,148,P35520_148.a3m,UniRef100_A0A3A0CDH9,2,1
P35520,Active,Open,212,P35520_212.a3m,UniRef100_A0A7Y8P0J7,,0
P35520,Active,Open,212,P35520_212.a3m,UniRef100_A0A4Q7UWD4,1397368,1
P35520,Active,Open,212,P35520_212.a3m,UniRef100_UPI001FB4664B,401976,1
P35520,Active,Open,110,P35520_110.a3m,UniRef100_A0A2E2NBP2,2026778,1
P35520,Active,Open,110,P35520_110.a3m,UniRef100_A0A8J6IHH8,2744307,1
P35520,Active,Open,110,P35520_110.a3m,UniRef100_A0A945MXX6,1898112,1
P35520,Active,Open,110,P35520_110.a3m,UniRef100_A0A848W7C5,1913988,1
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1G4K913,1230905,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A7H9AZK6,42260,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A0P1KMJ6,1654605,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A8J2T7I7,1333698,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A0C7N6T5,1245769,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1G4MB10,4955,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A7H9HRS9,2792677,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_G8ZWU8,4950,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_I2H4B3,1071380,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_Q6FVB8,5478,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_W0T7F7,1003335,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A120K2R5,45286,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1Q3AJG1,4956,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A5P2U2E6,,0
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1G4J0R5,1072105,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A8B8URT3,27291,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1X7R5X1,1789683,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1Q3A5M0,4956,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A376B1N6,36035,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_G0VDJ0,1064592,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_G0WEL3,1071378,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1G4JII4,1266666,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1B7TD01,766949,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_G8JWF6,931890,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_Q750E3,284811,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_J7SAP1,1071383,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1L0B190,56406,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_G8BZI8,1071381,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_H2AZV4,1071382,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A7TNI3,436907,3
P35520,Active,Open,136,P35520_136.a3m,UniRef100_A0A1E5RBC6,56408,3
P35520,Active,Open,009,P35520_009.a3m,UniRef100_UPI0014553C93,7604,7
P35520,Active,Open,009,P35520_009.a3m,UniRef100_A0A8B7ZGE6,133434,7
P35520,Active,Open,009,P35520_009.a3m,UniRef100_A0A8B7ZEM2,133434,7
P35520,Active,Open,009,P35520_009.a3m,UniRef100_A0A914AQD7,46514,7
P35520,Active,Open,216,P35520_216.a3m,UniRef100_A0A222SKZ6,281093,1
P35520,Active,Open,216,P35520_216.a3m,UniRef100_A0A422HJ55,2045206,1
P35520,Active,Open,216,P35520_216.a3m,UniRef100_A0A9E8EI66,2992244,1
P35520,Active,Open,216,P35520_216.a3m,UniRef100_B4S4R1,1101,1
P35520,Active,Open,216,P35520_216.a3m,UniRef100_A0A6M0LM62,290513,1
P35520,Active,Open,216,P35520_216.a3m,UniRef100_A0A8I2BIW2,290513,1
P35520,Active,Open,216,P35520_216.a3m,UniRef100_UPI001BCB8AEB,,0
P35520,Active,Open,132,P35520_132.a3m,UniRef100_G4LXX5,6183,6
P35520,Active,Open,132,P35520_132.a3m,UniRef100_A0A922LZN1,6185,6
P35520,Active,Open,191,P35520_191.a3m,UniRef100_A0A2Z6RLI6,94130,3
P35520,Active,Open,191,P35520_191.a3m,UniRef100_A0A397TPB6,658196,3
P35520,Active,Open,191,P35520_191.a3m,UniRef100_A0A397GM58,1348612,3
P35520,Active,Open,191,P35520_191.a3m,UniRef100_A0A8H4ESZ7,4874,3
P35520,Active,Open,191,P35520_191.a3m,UniRef100_A0A397GM58,1348612,3
P35520,Active,Open,U10-000,P35520_U10-000.a3m,UniRef100_A0A1M5QHT2,1881045,1
P35520,Active,Open,U10-000,P35520_U10-000.a3m,UniRef100_A0A543ALV6,1027633,1
P35520,Active,Open,U10-000,P35520_U10-000.a3m,UniRef100_A0A535Q3X6,2026724,1
P35520,Active,Open,U10-000,P35520_U10-000.a3m,UniRef100_A0A8S3ZQM6,100452,6
P35520,Active,Open,U10-000,P35520_U10-000.a3m,UniRef100_A0A553PMS0,623744,13
P35520,Active,Open,U10-000,P35520_U10-000.a3m,UniRef100_A0A2I0U6P7,1758121,17
P35520,Active,Open,U10-000,P35520_U10-000.a3m,UniRef100_A0A1G8F452,399736,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A2H0QFN8,1975527,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A1J5KMF1,1860085,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A2E5JFB1,2020862,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_T0SX81,1353529,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A2E3XVM7,2026745,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A2D5YK46,2020862,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A1Y5F9H0,97084,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_UPI000FDB3606,2234000,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A976JIX0,2026735,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_T0RB24,1201288,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_UPI002361FCFE,2719615,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A4Z0KUR0,1652133,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A1F3SRA1,1797384,1
P35520,Active,Open,141,P35520_141.a3m,UniRef100_A0A2E6H3A4,2020862,1
P35520,Active,Open,123,P35520_123.a3m,UniRef100_A0A2D4SNL7,2026735,1
P35520,Active,Open,055,P35520_055.a3m,UniRef100_A0A8T7KFL9,2026724,1
P35520,Active,Open,055,P35520_055.a3m,UniRef100_A0A972JY99,2686371,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A1X1NAR1,1907777,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A359A5A6,,0
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A2E0RM00,2024894,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_UPI000E355D4A,2064846,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A934Y3U1,,0
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A7W0R187,2080302,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A7V9DKL6,2080302,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A973BW66,2497619,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A524B386,1967499,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A949P8I2,2497619,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A960ICC2,2201156,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A7Y1ZVZ3,1967498,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A7W0QJ07,2080302,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A6C7E9I1,1313172,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A6N2DMW1,1967498,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A933KPF7,2900548,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A2E3TU99,1967498,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A7W1CLX6,2080302,1
P35520,Active,Open,127,P35520_127.a3m,UniRef100_A0A539DVF5,2024894,1
P35520,Active,Open,085,P35520_085.a3m,UniRef100_A0A7C2PMS0,2026724,1
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001363780D,81572,27
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A2K5J7Q2,336983,26
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A834EKB8,89673,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0002C677DC,73337,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI00187428FB,,0
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001E6A0117,9662,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A673SSL4,37032,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6J3AU80,30538,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A2U3WDL5,9708,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6J2CGB8,9704,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6J3HRD5,9515,25
P35520,Active,Open,000,P35520_000.a3m,UniRef100_H0XFH6,30611,23
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0003C8F5D7,246437,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8C0X2Z5,51338,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0013873FA9,36723,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A667GT71,61383,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI00063FCB37,379532,23
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0019219C51,95912,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8B7HCH7,30608,23
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001E26305A,46844,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A7J8B6N6,9407,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001D049F26,,0
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6J3AWA9,30538,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI000FFFC843,93162,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI00188DF793,50954,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A3Q7SCE4,9627,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI000CEF628C,,0
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A2U3YZH9,9713,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8M1FAH3,29073,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001E26C3EA,9447,23
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0013F31A3F,76717,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8C3WYH3,51154,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_M3YE56,9669,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A2Y9GAL5,29088,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0013874DD3,36723,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A287AQV4,9823,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI00189E772C,27675,20
P35520,Active,Open,000,P35520_000.a3m,UniRef100_F1MEW4,9913,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8B7ADB8,1230840,20
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI00038C2D37,79684,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0018E3946A,1047088,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI002019DAC8,214514,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A811ZWU2,34880,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A140EFM9,423610,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI00174F7BE3,59472,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8C5L6D2,51337,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI002230A4E8,9986,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_F6TKY7,9796,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8I3WI28,9483,25
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI000511F870,,0
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI000B4EEB35,,0
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001C542D4A,105255,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A671DI46,59479,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8J6KXU2,79684,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8C0L684,286419,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A1S3AP13,9365,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8C5L1W0,51337,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A5F9CAT8,9986,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001CC6FCB4,33562,19
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A4D9EGX1,55544,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6P6EHZ7,10160,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0010A93F40,9258,18
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A3Q0CSX3,10036,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_H0VAY2,10141,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001C4C799F,8520,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A3Q0HIH7,38654,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A452R3C1,9643,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001B34F6F7,130825,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6G1B8J5,9678,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_G5B2V0,10181,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A9B0TU61,185453,20
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0004ED2398,1026970,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0021106488,109475,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0004D04DD5,482537,22
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8C5XTI8,30608,23
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI00064BA8D4,,0
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8B9USA0,8835,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8C9BYS1,42100,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001C89DB69,1606681,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6J0SXQ1,103695,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8D0KNY0,96440,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8D0HRU3,8508,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI000441A507,,0
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0020B29791,42636,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6I8NA33,9258,18
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI000846555A,328815,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0003318C6E,42254,21
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8C4FZ57,299321,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A667XMY4,586833,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A673JVW5,307959,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A1V4JCH3,372326,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6J2VXC1,29144,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI00145A9FBF,,0
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI000523D344,176057,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A2K5MWR2,9531,26
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0015AD3C80,7936,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A673IYU6,307959,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8K1GW74,32524,16
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A0B8RUT6,92519,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8V0YCK8,9031,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0005306742,97097,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0018F2D0E0,9261,18
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6J2W9N4,29144,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A8C5B9Y6,8049,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A5Q0TK58,7994,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI00189D825F,72105,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0022231AA7,70543,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A3B4EC89,42514,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0021CA8C0A,33616,17
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI0003291D6A,9361,20
P35520,Active,Open,000,P35520_000.a3m,UniRef100_UPI001E1C3F92,59861,13
P35520,Active,Open,000,P35520_000.a3m,UniRef100_A0A6P3WA36,7950,13
