uniprot	cluster	cf_filename	region_1	region_2	conformation	state	complex_mean_plddt	r1_mean_plddt	r2_mean_plddt
P28482	085	P28482_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	87.636	60.289	91.621
P28482	015	P28482_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	52.228	41.208	52.547
P28482	302	P28482_302_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	61.513	33.574	64.817
P28482	212	P28482_212_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	77.512	44.583	84.667
P28482	159	P28482_159_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	65.316	34.251	71.889
P28482	256	P28482_256_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	75.656	39.945	78.77
P28482	239	P28482_239_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	44.539	31.3	44.573
P28482	180	P28482_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	85.51	65.53	91.003
P28482	279	P28482_279_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	65.38	42.451	70.762
P28482	136	P28482_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	51.959	30.3	55.516
P28482	000	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	94.896	89.28	95.926
P28482	216	P28482_216_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	69.463	52.189	76.465
P28482	234	P28482_234_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	58.386	31.436	64.055
P28482	247	P28482_247_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	62.66	37.698	67.731
P28482	123	P28482_123_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	49.145	31.027	49.902
P28482	022	P28482_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	52.315	29.235	57.1
P28482	U100-004	P28482_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	94.879	92.309	95.914
P28482	274	P28482_274_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	81.899	58.97	90.463
P28482	286	P28482_286_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	81.969	55.675	89.846
P28482	062	P28482_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	46.545	35.365	48.836
P28482	090	P28482_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	79.582	46.291	82.333
P28482	U10-000	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	90.286	71.72	93.168
P28482	009	P28482_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	65.791	29.419	66.341
P28482	252	P28482_252_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	68.622	34.126	72.082
P28482	230	P28482_230_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	45.165	30.324	45.801
P28482	044	P28482_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	65.383	34.187	67.772
P28482	018	P28482_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	75.157	40.63	78.693
P28482	108	P28482_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	87.061	54.952	91.91
P28482	203	P28482_203_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	57.772	35.286	61.206
P28482	148	P28482_148_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	75.692	44.834	84.403
P28482	077	P28482_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	51.898	31.593	52.619
P28482	195	P28482_195_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	56.17	30.903	60.777
P28482	293	P28482_293_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	51.589	34.457	54.401
P28482	167	P28482_167_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	70.199	40.112	77.447
P28482	141	P28482_141_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	49.318	35.059	51.692
P28482	U10-004	P28482_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	91.963	74.121	95.316
P28482	306	P28482_306_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	61.916	36.8	65.509
P28482	154	P28482_154_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	53.421	36.85	57.93
P28482	189	P28482_189_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	79.909	57.438	87.746
P28482	094	P28482_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	62.723	35.979	68.04
P28482	217	P28482_217_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	62.681	33.633	68.957
P28482	001	P28482_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	90.68	59.982	93.992
P28482	181	P28482_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	48.377	31.63	50.45
P28482	257	P28482_257_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	53.172	34.939	55.369
P28482	235	P28482_235_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	86.785	63.374	91.041
P28482	U100-005	P28482_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	94.121	84.241	95.872
P28482	188	P28482_188_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	45.096	30.521	45.948
P28482	067	P28482_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	61.252	31.455	66.337
P28482	220	P28482_220_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	54.271	26.502	58.924
P28482	084	P28482_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	91.373	78.752	94.865
P28482	199	P28482_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	86.555	69.383	92.282
P28482	140	P28482_140_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	47.206	27.898	49.092
P28482	059	P28482_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	59.438	31.21	61.168
P28482	149	P28482_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	89.209	70.958	93.244
P28482	246	P28482_246_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	79.54	41.097	84.546
P28482	269	P28482_269_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	62.655	37.087	67.618
P28482	296	P28482_296_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	47.281	32.506	48.802
P28482	162	P28482_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	51.261	38.641	53.831
P28482	111	P28482_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	75.916	44.024	83.036
P28482	098	P28482_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	78.524	44.598	85.503
P28482	115	P28482_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	67.199	40.17	73.387
P28482	010	P28482_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	59.839	37.508	60.957
P28482	126	P28482_126_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	83.03	51.395	87.635
P28482	166	P28482_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	51.553	32.239	55.168
P28482	076	P28482_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	72.104	45.994	75.981
P28482	118	P28482_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	47.206	35.859	47.146
P28482	095	P28482_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	48.785	40.115	49.6
P28482	307	P28482_307_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	47.352	33.839	49.186
P28482	U10-005	P28482_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	92.071	70.301	94.953
P28482	041	P28482_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	64.435	35.132	68.462
P28482	151	P28482_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	44.944	30.431	46.25
P28482	008	P28482_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	88.502	60.636	92.797
P28482	185	P28482_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	50.546	40.261	51.7
P28482	173	P28482_173_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	46.163	31.524	47.175
P28482	229	P28482_229_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	48.49	32.916	50.192
P28482	190	P28482_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	63.335	39.831	68.609
P28482	202	P28482_202_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	49.779	31.442	52.676
P28482	019	P28482_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	85.992	50.026	89.767
P28482	260	P28482_260_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	64.687	34.772	66.485
P28482	238	P28482_238_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	54.394	39.644	54.753
P28482	U100-008	P28482_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	93.969	79.077	95.959
P28482	275	P28482_275_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	64.741	36.634	70.798
P28482	177	P28482_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	61.476	34.842	66.836
P28482	045	P28482_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	78.122	38.564	81.186
P28482	292	P28482_292_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	52.141	32.554	54.165
P28482	014	P28482_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	90.792	64.57	94.345
P28482	054	P28482_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	87.965	62.784	92.374
P28482	050	P28482_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	82.929	43.835	88.303
P28482	122	P28482_122_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	75.504	40.055	78.987
P28482	264	P28482_264_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	52.554	30.286	54.541
P28482	100	P28482_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	87.293	57.507	91.739
P28482	036	P28482_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	52.189	31.494	54.448
P28482	224	P28482_224_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	53.643	43.121	56.329
P28482	U10-008	P28482_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	92.145	82.619	95.019
P28482	287	P28482_287_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	76.705	52.01	83.777
P28482	278	P28482_278_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	47.802	32.657	49.14
P28482	063	P28482_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	47.382	31.412	47.482
P28482	091	P28482_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	60.897	31.297	63.413
P28482	133	P28482_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	60.161	51.007	64.942
P28482	155	P28482_155_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	46.692	33.493	48.001
P28482	253	P28482_253_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	45.245	27.222	45.837
P28482	048	P28482_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	74.796	41.491	78.499
P28482	303	P28482_303_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	73.066	52.672	76.719
P28482	032	P28482_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	58.884	33.972	62.478
P28482	080	P28482_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	55.166	31.912	56.753
P28482	206	P28482_206_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	47.384	40.189	48.498
P28482	109	P28482_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	60.949	33.141	62.402
P28482	089	P28482_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	46.385	34.172	47.275
P28482	213	P28482_213_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	76.505	43.656	84.922
P28482	271	P28482_271_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	47.472	27.053	48.547
P28482	027	P28482_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	62.778	38.654	67.164
P28482	137	P28482_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	48.646	30.513	49.853
P28482	231	P28482_231_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	57.399	33.158	61.287
P28482	023	P28482_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	45.268	33.204	45.288
P28482	158	P28482_158_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	55.357	31.258	59.099
P28482	U100-001	P28482_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	94.38	84.193	95.909
P28482	005	P28482_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	90.381	70.719	94.914
P28482	283	P28482_283_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	72.187	49.59	73.712
P28482	U10-001	P28482_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	91.644	68.593	94.413
P28482	072	P28482_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	60.999	42.453	63.73
P28482	242	P28482_242_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	68.967	49.112	71.49
P28482	144	P28482_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	79.799	57.012	87.477
P28482	104	P28482_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	76.258	42.138	79.414
P28482	194	P28482_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	74.694	46.846	82.161
P28482	211	P28482_211_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	66.001	53.578	71.551
P28482	218	P28482_218_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	72.075	48.383	78.375
P28482	142	P28482_142_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	47.284	36.415	48.639
P28482	209	P28482_209_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	81.728	63.651	88.75
P28482	222	P28482_222_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	48.336	32.041	49.712
P28482	070	P28482_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	72.042	40.626	75.866
P28482	266	P28482_266_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	60.351	35.293	64.316
P28482	192	P28482_192_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	64.272	40.524	70.003
P28482	030	P28482_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	49.922	34.061	51.308
P28482	124	P28482_124_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	49.772	31.992	53.531
P28482	290	P28482_290_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	66.823	48.97	73.675
P28482	183	P28482_183_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	45.342	25.148	46.704
P28482	171	P28482_171_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	48.541	34.339	50.2
P28482	043	P28482_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	173-196	25-172,197-313	Open	Active	76.435	36.294	79.283
P28482	074	P28482_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	82.362	52.648	86.189
P28482	244	P28482_244_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	61.31	35.828	64.815
P28482	204	P28482_204_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	173-196	25-172,197-313	Open	Active	57.134	29.537	60.285
P28482	160	P28482_160_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	173-196	25-172,197-313	Open	Active	80.969	42.591	86.703
P28482	U100-007	P28482_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	94.503	88.8	95.894
P28482	255	P28482_255_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	64.095	33.479	67.083
P28482	U10-007	P28482_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	173-196	25-172,197-313	Open	Active	90.674	66.423	94.487
P28482	003	P28482_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	92.967	71.408	95.538
P28482	305	P28482_305_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	173-196	25-172,197-313	Open	Active	55.946	33.18	60.564
