uniprot	pdb	cluster	region_1	region_2	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp	state	conformation
Q8NQJ3	2kb3	008	1-40	68-117	15.774	16.875	21.771	0	0	0	0	7.92	31.249	0	0	0	0	0	0	16.875	21.771	7.92	31.249	Autoinhibited	Closed
Q8NQJ3	2kb3	007	1-40	68-117	20.657	16.885	42.688	0	0	0	0	9.873	41.741	0	0	0	0	0	0	16.885	42.688	9.873	41.741	Autoinhibited	Closed
Q8NQJ3	2kb4	003	1-40	68-117	22.092	8.873	48.036	0	0	0	0	7.605	42.381	0	0	0	0	0	0	8.873	48.036	7.605	42.381	Autoinhibited	Closed
Q8NQJ3	2kb4	004	1-40	68-117	17.187	10.265	40.896	0	0	0	0	7.479	51.341	0	0	0	0	0	0	10.265	40.896	7.479	51.341	Autoinhibited	Closed
Q8NQJ3	2kb4	001	1-40	68-117	22.595	11.029	50.24	0	0	0	0	9.556	61.233	0	0	0	0	0	0	11.029	50.24	9.556	61.233	Autoinhibited	Closed
Q8NQJ3	2kb4	000	1-40	68-117	12.679	10.798	43.8	0	0	0	0	2.405	25.8	0	0	0	0	0	0	10.798	43.8	2.405	25.8	Autoinhibited	Closed
Q8NQJ3	2kb4	005	1-40	68-117	30.409	10.993	53.807	0	0	0	0	7.66	60.22	0	0	0	0	0	0	10.993	53.807	7.66	60.22	Autoinhibited	Closed
Q8NQJ3	2kb4	U10-000	1-40	68-117	17.503	13.909	45.112	0	0	0	0	2.429	49.639	0	0	0	0	0	0	13.909	45.112	2.429	49.639	Autoinhibited	Closed
Q8NQJ3	2kb4	U100-000	1-40	68-117	16.999	10.848	47.247	0	0	0	0	2.435	32.877	0	0	0	0	0	0	10.848	47.247	2.435	32.877	Autoinhibited	Closed
Q8NQJ3	2kb4	006	1-40	68-117	25.505	10.213	51.151	0	0	0	0	6.371	45.448	0	0	0	0	0	0	10.213	51.151	6.371	45.448	Autoinhibited	Closed
Q8NQJ3	2kb4	002	1-40	68-117	19.542	11.92	50.483	0	0	0	0	9.316	36.305	0	0	0	0	0	0	11.92	50.483	9.316	36.305	Autoinhibited	Closed
Q8NQJ3	2kb4	009	1-40	68-117	14.958	10.487	50.045	0	0	0	0	6.965	32.413	0	0	0	0	0	0	10.487	50.045	6.965	32.413	Autoinhibited	Closed
Q8NQJ3	2kb4	008	1-40	68-117	20.065	9.86	48.971	0	0	0	0	7.719	70.377	0	0	0	0	0	0	9.86	48.971	7.719	70.377	Autoinhibited	Closed
Q8NQJ3	2kb4	007	1-40	68-117	14.702	12.123	43.017	0	0	0	0	9.868	28.756	0	0	0	0	0	0	12.123	43.017	9.868	28.756	Autoinhibited	Closed
P22681	1fbv	U10-000	353-380	381-435	24.073	7.481	38.653	0	0	0	0	9.57	27.895	0	0	0	0	0	0	7.481	38.653	9.57	27.895	Active	Open
P22681	1fbv	006	353-380	381-435	30.658	7.373	42.653	0	0	0	0	9.948	32.011	0	0	0	0	0	0	7.373	42.653	9.948	32.011	Active	Open
P22681	1fbv	000	353-380	381-435	30.127	8.978	38.429	0	0	0	0	9.418	26.979	0	0	0	0	0	0	8.978	38.429	9.418	26.979	Active	Open
P22681	1fbv	002	353-380	381-435	29.353	7.102	39.053	0	0	0	0	9.308	27.711	0	0	0	0	0	0	7.102	39.053	9.308	27.711	Active	Open
P22681	1fbv	005	353-380	381-435	27.255	8.981	30.509	0	0	0	0	10.617	24.387	0	0	0	0	0	0	8.981	30.509	10.617	24.387	Active	Open
P22681	1fbv	001	353-380	381-435	26.959	6.625	22.724	0	0	0	0	11.321	16.614	0	0	0	0	0	0	6.625	22.724	11.321	16.614	Active	Open
P22681	1fbv	003	353-380	381-435	30.892	7.186	40.973	0	0	0	0	9.027	28.631	0	0	0	0	0	0	7.186	40.973	9.027	28.631	Active	Open
P22681	1fbv	007	353-380	381-435	27.77	9.368	35.212	0	0	0	0	11.895	28.743	0	0	0	0	0	0	9.368	35.212	11.895	28.743	Active	Open
P22681	1fbv	004	353-380	381-435	27.573	7.81	40.154	0	0	0	0	8.43	27.705	0	0	0	0	0	0	7.81	40.154	8.43	27.705	Active	Open
P22681	1fbv	008	353-380	381-435	28.147	7.32	38.361	0	0	0	0	11.977	36.839	0	0	0	0	0	0	7.32	38.361	11.977	36.839	Active	Open
P22681	1fbv	U100-000	353-380	381-435	24.293	7.486	37.954	0	0	0	0	12.537	31.841	0	0	0	0	0	0	7.486	37.954	12.537	31.841	Active	Open
P22681	1fbv	009	353-380	381-435	27.187	8.984	34.68	0	0	0	0	7.964	40.867	0	0	0	0	0	0	8.984	34.68	7.964	40.867	Active	Open
P22681	2k4d	U10-000	353-380	381-435	19.982	12.678	53.453	0	0	0	0	16.9	35.65	0	0	0	0	0	0	12.678	53.453	16.9	35.65	Active	Open
P22681	2k4d	006	353-380	381-435	20.604	11.267	51.264	0	0	0	0	17.17	36.191	0	0	0	0	0	0	11.267	51.264	17.17	36.191	Active	Open
P22681	2k4d	000	353-380	381-435	18.948	13.277	52.449	0	0	0	0	15.55	33.152	0	0	0	0	0	0	13.277	52.449	15.55	33.152	Active	Open
P22681	2k4d	002	353-380	381-435	19.956	12.263	51.835	0	0	0	0	16.715	34.857	0	0	0	0	0	0	12.263	51.835	16.715	34.857	Active	Open
P22681	2k4d	005	353-380	381-435	17.12	13.948	44.753	0	0	0	0	11.932	29.4	0	0	0	0	0	0	13.948	44.753	11.932	29.4	Active	Open
P22681	2k4d	001	353-380	381-435	14.307	8.909	20.426	0	0	0	0	12.948	27.004	0	0	0	0	0	0	8.909	20.426	12.948	27.004	Active	Open
P22681	2k4d	003	353-380	381-435	19.403	12.404	53.524	0	0	0	0	16.247	34.403	0	0	0	0	0	0	12.404	53.524	16.247	34.403	Active	Open
P22681	2k4d	007	353-380	381-435	17.954	14.134	49.362	0	0	0	0	15.108	32.652	0	0	0	0	0	0	14.134	49.362	15.108	32.652	Active	Open
P22681	2k4d	004	353-380	381-435	18.886	12.76	54.038	0	0	0	0	14.518	32.552	0	0	0	0	0	0	12.76	54.038	14.518	32.552	Active	Open
P22681	2k4d	008	353-380	381-435	18.449	11.003	44.541	0	0	0	0	13.994	55.977	0	0	0	0	0	0	11.003	44.541	13.994	55.977	Active	Open
P22681	2k4d	U100-000	353-380	381-435	20.16	12.367	49.215	0	0	0	0	11.833	44.078	0	0	0	0	0	0	12.367	49.215	11.833	44.078	Active	Open
P22681	2k4d	009	353-380	381-435	22.422	13.607	49.169	0	0	0	0	10.285	46.681	0	0	0	0	0	0	13.607	49.169	10.285	46.681	Active	Open
P22681	2y1m	U10-000	353-380	381-435	22.704	8.625	31.774	0	0	0	0	16.195	27.418	0	0	0	0	0	0	8.625	31.774	16.195	27.418	Active	Open
P22681	2y1m	006	353-380	381-435	28.736	6.881	30.673	0	0	0	0	13.221	21.723	0	0	0	0	0	0	6.881	30.673	13.221	21.723	Active	Open
P22681	2y1m	000	353-380	381-435	30.563	9.435	31.629	0	0	0	0	11.898	20.861	0	0	0	0	0	0	9.435	31.629	11.898	20.861	Active	Open
P22681	2y1m	002	353-380	381-435	26.606	8.467	32.317	0	0	0	0	16.116	25.692	0	0	0	0	0	0	8.467	32.317	16.116	25.692	Active	Open
P22681	2y1m	005	353-380	381-435	25.184	10.224	24.639	0	0	0	0	11.77	27.49	0	0	0	0	0	0	10.224	24.639	11.77	27.49	Active	Open
P22681	2y1m	001	353-380	381-435	26.25	6.814	24.961	0	0	0	0	11.162	23.722	0	0	0	0	0	0	6.814	24.961	11.162	23.722	Active	Open
P22681	2y1m	003	353-380	381-435	27.143	8.609	33.791	0	0	0	0	15.44	26.329	0	0	0	0	0	0	8.609	33.791	15.44	26.329	Active	Open
P22681	2y1m	007	353-380	381-435	26.381	10.398	25.195	0	0	0	0	14.588	13.901	0	0	0	0	0	0	10.398	25.195	14.588	13.901	Active	Open
P22681	2y1m	004	353-380	381-435	26.343	8.841	32.728	0	0	0	0	13.704	25.386	0	0	0	0	0	0	8.841	32.728	13.704	25.386	Active	Open
P22681	2y1m	008	353-380	381-435	27.175	6.511	28.683	0	0	0	0	13.277	22.858	0	0	0	0	0	0	6.511	28.683	13.277	22.858	Active	Open
P22681	2y1m	U100-000	353-380	381-435	23.406	9.096	32.164	0	0	0	0	12.304	35.368	0	0	0	0	0	0	9.096	32.164	12.304	35.368	Active	Open
P22681	2y1m	009	353-380	381-435	25.341	10.142	24.135	0	0	0	0	9.12	18.493	0	0	0	0	0	0	10.142	24.135	9.12	18.493	Active	Open
P22681	2y1n	U10-000	353-380	381-435	22.784	6.172	32.533	0	0	0	0	15.309	29.931	0	0	0	0	0	0	6.172	32.533	15.309	29.931	Active	Open
P22681	2y1n	006	353-380	381-435	29.156	6.366	32.733	0	0	0	0	15.929	28.486	0	0	0	0	0	0	6.366	32.733	15.929	28.486	Active	Open
P22681	2y1n	000	353-380	381-435	28.066	7.698	31.453	0	0	0	0	14.608	26.889	0	0	0	0	0	0	7.698	31.453	14.608	26.889	Active	Open
P22681	2y1n	002	353-380	381-435	27.007	6.214	34.054	0	0	0	0	15.131	28.444	0	0	0	0	0	0	6.214	34.054	15.131	28.444	Active	Open
P22681	2y1n	005	353-380	381-435	25.598	8.725	29.062	0	0	0	0	11.748	22.99	0	0	0	0	0	0	8.725	29.062	11.748	22.99	Active	Open
P22681	2y1n	001	353-380	381-435	25.871	5.1	20.025	0	0	0	0	13.736	12.152	0	0	0	0	0	0	5.1	20.025	13.736	12.152	Active	Open
P22681	2y1n	003	353-380	381-435	26.011	6.3	36.172	0	0	0	0	14.842	29.17	0	0	0	0	0	0	6.3	36.172	14.842	29.17	Active	Open
P22681	2y1n	007	353-380	381-435	26.493	8.941	31.76	0	0	0	0	13.623	23.681	0	0	0	0	0	0	8.941	31.76	13.623	23.681	Active	Open
P22681	2y1n	004	353-380	381-435	26.173	6.447	33.786	0	0	0	0	13.224	27.089	0	0	0	0	0	0	6.447	33.786	13.224	27.089	Active	Open
P22681	2y1n	008	353-380	381-435	27.099	5.824	29.112	0	0	0	0	14.34	20.644	0	0	0	0	0	0	5.824	29.112	14.34	20.644	Active	Open
P22681	2y1n	U100-000	353-380	381-435	23.487	6.72	33.705	0	0	0	0	11.265	34.121	0	0	0	0	0	0	6.72	33.705	11.265	34.121	Active	Open
P22681	2y1n	009	353-380	381-435	25.611	7.636	26.521	0	0	0	0	9.785	28.049	0	0	0	0	0	0	7.636	26.521	9.785	28.049	Active	Open
P22681	4a49	U10-000	353-380	381-435	14.749	5.49	31.367	0	0	0	0	16.965	15.29	0	0	0	0	0	0	5.49	31.367	16.965	15.29	Active	Open
P22681	4a49	006	353-380	381-435	14.589	5.457	26.893	0	0	0	0	17.246	13.342	0	0	0	0	0	0	5.457	26.893	17.246	13.342	Active	Open
P22681	4a49	000	353-380	381-435	14.48	4.428	29.913	0	0	0	0	15.563	13.129	0	0	0	0	0	0	4.428	29.913	15.563	13.129	Active	Open
P22681	4a49	002	353-380	381-435	14.628	5.153	30.016	0	0	0	0	16.684	13.66	0	0	0	0	0	0	5.153	30.016	16.684	13.66	Active	Open
P22681	4a49	005	353-380	381-435	14.372	4.103	32.85	0	0	0	0	12.028	22.727	0	0	0	0	0	0	4.103	32.85	12.028	22.727	Active	Open
P22681	4a49	001	353-380	381-435	13.382	6.29	33.893	0	0	0	0	13.058	25.388	0	0	0	0	0	0	6.29	33.893	13.058	25.388	Active	Open
P22681	4a49	003	353-380	381-435	14.113	5.242	30.192	0	0	0	0	16.286	13.49	0	0	0	0	0	0	5.242	30.192	16.286	13.49	Active	Open
P22681	4a49	007	353-380	381-435	14.859	4.414	32.3	0	0	0	0	15.432	15.611	0	0	0	0	0	0	4.414	32.3	15.432	15.611	Active	Open
P22681	4a49	004	353-380	381-435	13.148	4.849	29.786	0	0	0	0	14.308	12.38	0	0	0	0	0	0	4.849	29.786	14.308	12.38	Active	Open
P22681	4a49	008	353-380	381-435	14.603	5.567	30.263	0	0	0	0	15.286	15.692	0	0	0	0	0	0	5.567	30.263	15.286	15.692	Active	Open
P22681	4a49	U100-000	353-380	381-435	13.504	3.908	24.304	0	0	0	0	11.682	29.357	0	0	0	0	0	0	3.908	24.304	11.682	29.357	Active	Open
P22681	4a49	009	353-380	381-435	12.86	3.762	28.192	0	0	0	0	9.834	24.087	0	0	0	0	0	0	3.762	28.192	9.834	24.087	Active	Open
P22681	4a4b	U10-000	353-380	381-435	23.068	6.91	28.684	0	0	0	0	16.888	14.615	0	0	0	0	0	0	6.91	28.684	16.888	14.615	Active	Open
P22681	4a4b	006	353-380	381-435	23.604	7.009	24.047	0	0	0	0	17.205	13.963	0	0	0	0	0	0	7.009	24.047	17.205	13.963	Active	Open
P22681	4a4b	000	353-380	381-435	20.734	8.093	27.576	0	0	0	0	15.586	12.793	0	0	0	0	0	0	8.093	27.576	15.586	12.793	Active	Open
P22681	4a4b	002	353-380	381-435	26.158	6.116	27.505	0	0	0	0	16.6	13.364	0	0	0	0	0	0	6.116	27.505	16.6	13.364	Active	Open
P22681	4a4b	005	353-380	381-435	25.281	6.33	31.928	0	0	0	0	11.957	27.899	0	0	0	0	0	0	6.33	31.928	11.957	27.899	Active	Open
P22681	4a4b	001	353-380	381-435	24.223	6.527	30.199	0	0	0	0	13.641	31.923	0	0	0	0	0	0	6.527	30.199	13.641	31.923	Active	Open
P22681	4a4b	003	353-380	381-435	26.459	5.931	26.773	0	0	0	0	16.172	13.089	0	0	0	0	0	0	5.931	26.773	16.172	13.089	Active	Open
P22681	4a4b	007	353-380	381-435	20.67	6.797	31.103	0	0	0	0	15.51	23.493	0	0	0	0	0	0	6.797	31.103	15.51	23.493	Active	Open
P22681	4a4b	004	353-380	381-435	21.494	6.832	26.859	0	0	0	0	14.272	12.205	0	0	0	0	0	0	6.832	26.859	14.272	12.205	Active	Open
P22681	4a4b	008	353-380	381-435	18.236	6.785	24.38	0	0	0	0	14.08	31.989	0	0	0	0	0	0	6.785	24.38	14.08	31.989	Active	Open
P22681	4a4b	U100-000	353-380	381-435	17.584	4.857	24.713	0	0	0	0	11.71	29.104	0	0	0	0	0	0	4.857	24.713	11.71	29.104	Active	Open
P22681	4a4b	009	353-380	381-435	24.396	6.222	26.809	0	0	0	0	9.731	27.138	0	0	0	0	0	0	6.222	26.809	9.731	27.138	Active	Open
P22681	4a4c	U10-000	353-380	381-435	23.313	6.783	29.673	0	0	0	0	16.88	15.033	0	0	0	0	0	0	6.783	29.673	16.88	15.033	Active	Open
P22681	4a4c	006	353-380	381-435	23.655	6.775	25.291	0	0	0	0	17.24	14.17	0	0	0	0	0	0	6.775	25.291	17.24	14.17	Active	Open
P22681	4a4c	000	353-380	381-435	20.725	8.087	28.48	0	0	0	0	15.728	13.054	0	0	0	0	0	0	8.087	28.48	15.728	13.054	Active	Open
P22681	4a4c	002	353-380	381-435	26.305	6.054	28.63	0	0	0	0	16.607	13.677	0	0	0	0	0	0	6.054	28.63	16.607	13.677	Active	Open
P22681	4a4c	005	353-380	381-435	25.189	6.26	32.609	0	0	0	0	11.9	27.582	0	0	0	0	0	0	6.26	32.609	11.9	27.582	Active	Open
P22681	4a4c	001	353-380	381-435	24.224	6.672	30.805	0	0	0	0	13.861	31.411	0	0	0	0	0	0	6.672	30.805	13.861	31.411	Active	Open
P22681	4a4c	003	353-380	381-435	26.639	5.881	28.662	0	0	0	0	16.198	13.41	0	0	0	0	0	0	5.881	28.662	16.198	13.41	Active	Open
P22681	4a4c	007	353-380	381-435	20.64	6.92	32.182	0	0	0	0	15.339	22.591	0	0	0	0	0	0	6.92	32.182	15.339	22.591	Active	Open
P22681	4a4c	004	353-380	381-435	21.588	6.721	28.087	0	0	0	0	14.383	12.403	0	0	0	0	0	0	6.721	28.087	14.383	12.403	Active	Open
P22681	4a4c	008	353-380	381-435	18.285	6.495	24.695	0	0	0	0	15.482	18.818	0	0	0	0	0	0	6.495	24.695	15.482	18.818	Active	Open
P22681	4a4c	U100-000	353-380	381-435	17.659	4.744	24.729	0	0	0	0	11.732	30.121	0	0	0	0	0	0	4.744	24.729	11.732	30.121	Active	Open
P22681	4a4c	009	353-380	381-435	24.447	5.772	27.481	0	0	0	0	9.832	27.047	0	0	0	0	0	0	5.772	27.481	9.832	27.047	Active	Open
P22681	5hkx	U10-000	353-380	381-435	21.362	9.266	32.564	0	0	0	0	8.039	23.94	0	0	0	0	0	0	9.266	32.564	8.039	23.94	Active	Open
P22681	5hkx	006	353-380	381-435	26.201	8.809	30.184	0	0	0	0	7.901	22.364	0	0	0	0	0	0	8.809	30.184	7.901	22.364	Active	Open
P22681	5hkx	000	353-380	381-435	24.579	8.839	32.207	0	0	0	0	8.269	21.414	0	0	0	0	0	0	8.839	32.207	8.269	21.414	Active	Open
P22681	5hkx	002	353-380	381-435	23.645	9.95	31.504	0	0	0	0	7.787	23.137	0	0	0	0	0	0	9.95	31.504	7.787	23.137	Active	Open
P22681	5hkx	005	353-380	381-435	23.048	11.559	32.554	0	0	0	0	10.526	25.333	0	0	0	0	0	0	11.559	32.554	10.526	25.333	Active	Open
P22681	5hkx	001	353-380	381-435	24.2	9.792	20.937	0	0	0	0	8.88	24.374	0	0	0	0	0	0	9.792	20.937	8.88	24.374	Active	Open
P22681	5hkx	003	353-380	381-435	22.873	10.061	31.527	0	0	0	0	7.773	22.786	0	0	0	0	0	0	10.061	31.527	7.773	22.786	Active	Open
P22681	5hkx	007	353-380	381-435	23.643	11.766	34.214	0	0	0	0	11.236	27.966	0	0	0	0	0	0	11.766	34.214	11.236	27.966	Active	Open
P22681	5hkx	004	353-380	381-435	24.919	9.235	32.338	0	0	0	0	7.575	21.605	0	0	0	0	0	0	9.235	32.338	7.575	21.605	Active	Open
P22681	5hkx	008	353-380	381-435	25.723	8.609	19.478	0	0	0	0	9.669	12.89	0	0	0	0	0	0	8.609	19.478	9.669	12.89	Active	Open
P22681	5hkx	U100-000	353-380	381-435	22.318	10.35	29.304	0	0	0	0	9.648	20.32	0	0	0	0	0	0	10.35	29.304	9.648	20.32	Active	Open
P22681	5hkx	009	353-380	381-435	23.29	9.647	33.443	0	0	0	0	7.661	30.626	0	0	0	0	0	0	9.647	33.443	7.661	30.626	Active	Open
P22681	5j3x	U10-000	353-380	381-435	22.657	9.078	31.612	0	0	0	0	15.762	30.675	0	0	0	0	0	0	9.078	31.612	15.762	30.675	Active	Open
P22681	5j3x	006	353-380	381-435	28.717	7.608	31.381	0	0	0	0	15.832	26.617	0	0	0	0	0	0	7.608	31.381	15.832	26.617	Active	Open
P22681	5j3x	000	353-380	381-435	30.59	10.555	31.538	0	0	0	0	12.886	26.487	0	0	0	0	0	0	10.555	31.538	12.886	26.487	Active	Open
P22681	5j3x	002	353-380	381-435	26.564	8.831	32.351	0	0	0	0	15.534	29.027	0	0	0	0	0	0	8.831	32.351	15.534	29.027	Active	Open
P22681	5j3x	005	353-380	381-435	25.173	10.538	25.516	0	0	0	0	11.755	28.388	0	0	0	0	0	0	10.538	25.516	11.755	28.388	Active	Open
P22681	5j3x	001	353-380	381-435	26.013	6.935	24.868	0	0	0	0	11.039	26.276	0	0	0	0	0	0	6.935	24.868	11.039	26.276	Active	Open
P22681	5j3x	003	353-380	381-435	26.731	9.006	33.756	0	0	0	0	14.836	29.429	0	0	0	0	0	0	9.006	33.756	14.836	29.429	Active	Open
P22681	5j3x	007	353-380	381-435	26.284	10.741	26.608	0	0	0	0	14.665	14.466	0	0	0	0	0	0	10.741	26.608	14.665	14.466	Active	Open
P22681	5j3x	004	353-380	381-435	26.278	9.434	32.564	0	0	0	0	13.057	28.429	0	0	0	0	0	0	9.434	32.564	13.057	28.429	Active	Open
P22681	5j3x	008	353-380	381-435	26.564	7.091	29.021	0	0	0	0	13.264	23.744	0	0	0	0	0	0	7.091	29.021	13.264	23.744	Active	Open
P22681	5j3x	U100-000	353-380	381-435	23.387	9.206	31.841	0	0	0	0	12.174	35.309	0	0	0	0	0	0	9.206	31.841	12.174	35.309	Active	Open
P22681	5j3x	009	353-380	381-435	25.37	10.548	24.366	0	0	0	0	8.992	19.11	0	0	0	0	0	0	10.548	24.366	8.992	19.11	Active	Open
P22681	5o76	U10-000	353-380	381-435	23.415	7.253	30.161	0	0	0	0	15.067	14.09	0	0	0	0	0	0	7.253	30.161	15.067	14.09	Active	Open
P22681	5o76	006	353-380	381-435	23.641	7.5	25.826	0	0	0	0	15.588	14.06	0	0	0	0	0	0	7.5	25.826	15.588	14.06	Active	Open
P22681	5o76	000	353-380	381-435	20.349	8.492	28.348	0	0	0	0	14.381	12.666	0	0	0	0	0	0	8.492	28.348	14.381	12.666	Active	Open
P22681	5o76	002	353-380	381-435	26.097	6.543	29.027	0	0	0	0	14.88	12.86	0	0	0	0	0	0	6.543	29.027	14.88	12.86	Active	Open
P22681	5o76	005	353-380	381-435	25.113	6.447	32.199	0	0	0	0	11.546	27.493	0	0	0	0	0	0	6.447	32.199	11.546	27.493	Active	Open
P22681	5o76	001	353-380	381-435	24.221	7.437	31.927	0	0	0	0	13.05	33.574	0	0	0	0	0	0	7.437	31.927	13.05	33.574	Active	Open
P22681	5o76	003	353-380	381-435	26.622	6.321	28.839	0	0	0	0	14.473	12.669	0	0	0	0	0	0	6.321	28.839	14.473	12.669	Active	Open
P22681	5o76	007	353-380	381-435	20.678	7.198	32.157	0	0	0	0	14.365	23.351	0	0	0	0	0	0	7.198	32.157	14.365	23.351	Active	Open
P22681	5o76	004	353-380	381-435	21.113	7.133	28.696	0	0	0	0	13.094	12.121	0	0	0	0	0	0	7.133	28.696	13.094	12.121	Active	Open
P22681	5o76	008	353-380	381-435	17.941	7.15	26.226	0	0	0	0	14.516	19.882	0	0	0	0	0	0	7.15	26.226	14.516	19.882	Active	Open
P22681	5o76	U100-000	353-380	381-435	17.405	5.11	25.361	0	0	0	0	11.587	27.3	0	0	0	0	0	0	5.11	25.361	11.587	27.3	Active	Open
P22681	5o76	009	353-380	381-435	24.192	6.393	27.341	0	0	0	0	10.248	28.574	0	0	0	0	0	0	6.393	27.341	10.248	28.574	Active	Open
P26358	3pta	U100-000	647-714	1140-1602	11.646	15.111	65.932	0	0	0	0	4.074	41.383	0	0	0	0	0	0	15.111	65.932	4.074	41.383	Autoinhibited	Closed
P26358	3pta	U10-000	647-714	1140-1602	39.658	16.688	81.12	0	0	0	0	27.83	61.627	0	0	0	0	0	0	16.688	81.12	27.83	61.627	Autoinhibited	Closed
P26358	3swr	U100-000	647-714	1140-1602	11.091	14.297	65.397	0	0	0	0	4.047	41.304	0	0	0	0	0	0	14.297	65.397	4.047	41.304	Autoinhibited	Closed
P26358	3swr	U10-000	647-714	1140-1602	39.757	16.089	82.602	0	0	0	0	27.827	61.56	0	0	0	0	0	0	16.089	82.602	27.827	61.56	Autoinhibited	Closed
P26358	4wxx	U100-000	647-714	1140-1602	9.134	11.896	74.357	0	0	0	0	4.061	27.206	0	0	0	0	0	0	11.896	74.357	4.061	27.206	Autoinhibited	Closed
P26358	4wxx	U10-000	647-714	1140-1602	39.466	12.683	86.553	0	0	0	0	27.783	46.181	0	0	0	0	0	0	12.683	86.553	27.783	46.181	Autoinhibited	Closed
P26358	7xi9	U100-000	647-714	1140-1602	4.883	8.114	74.811	0	0	0	0	3.067	19.189	0	0	0	0	0	0	8.114	74.811	3.067	19.189	Autoinhibited	Closed
P26358	7xi9	U10-000	647-714	1140-1602	38.608	9.759	89.63	0	0	0	0	28.347	26.75	0	0	0	0	0	0	9.759	89.63	28.347	26.75	Autoinhibited	Closed
P28482	1pme	006	173-196	25-172,197-313	3.009	5.865	7.091	0	0	0	0	0	0	1.429	8.076	1.528	7.827	0	0	5.865	7.091	1.478	7.952	Active	Open
P28482	1pme	002	173-196	25-172,197-313	2.705	4.594	6.524	0	0	0	0	0	0	1.598	6.567	1.659	6.206	0	0	4.594	6.524	1.629	6.386	Active	Open
P28482	1pme	009	173-196	25-172,197-313	8.618	6.516	28.679	0	0	0	0	0	0	6.283	26.777	5.287	17.71	0	0	6.516	28.679	5.785	22.244	Active	Open
P28482	1pme	000	173-196	25-172,197-313	2.753	5.23	7.336	0	0	0	0	0	0	1.16	8.032	1.477	7.484	0	0	5.23	7.336	1.319	7.758	Active	Open
P28482	1pme	007	173-196	25-172,197-313	2.689	4.698	11.747	0	0	0	0	0	0	1.322	7.248	1.47	6.645	0	0	4.698	11.747	1.396	6.947	Active	Open
P28482	1pme	U100-000	173-196	25-172,197-313	2.992	5.138	4.47	0	0	0	0	0	0	1.353	7.024	1.533	6.75	0	0	5.138	4.47	1.443	6.887	Active	Open
P28482	1pme	003	173-196	25-172,197-313	3.078	5.438	3.334	0	0	0	0	0	0	1.255	6.479	1.52	6.305	0	0	5.438	3.334	1.387	6.392	Active	Open
P28482	1pme	001	173-196	25-172,197-313	3.145	4.923	8.212	0	0	0	0	0	0	1.321	7.379	2.147	6.601	0	0	4.923	8.212	1.734	6.99	Active	Open
P28482	1pme	004	173-196	25-172,197-313	8.993	8.424	32.061	0	0	0	0	0	0	5.323	30.848	2.501	28.886	0	0	8.424	32.061	3.912	29.867	Active	Open
P28482	1pme	008	173-196	25-172,197-313	2.723	5.289	8.018	0	0	0	0	0	0	1.474	6.578	1.945	6.273	0	0	5.289	8.018	1.71	6.425	Active	Open
P28482	1pme	005	173-196	25-172,197-313	2.945	5.766	7.277	0	0	0	0	0	0	1.45	7.445	1.822	7.6	0	0	5.766	7.277	1.636	7.522	Active	Open
P28482	1pme	U10-000	173-196	25-172,197-313	3.181	5.125	5.959	0	0	0	0	0	0	1.366	7.481	1.928	7.019	0	0	5.125	5.959	1.647	7.25	Active	Open
P28482	1tvo	006	173-196	25-172,197-313	2.869	5.834	6.547	0	0	0	0	0	0	1.581	7.718	1.876	7.749	0	0	5.834	6.547	1.728	7.733	Active	Open
P28482	1tvo	002	173-196	25-172,197-313	2.596	4.545	6.38	0	0	0	0	0	0	1.755	6.29	1.891	6.24	0	0	4.545	6.38	1.823	6.265	Active	Open
P28482	1tvo	009	173-196	25-172,197-313	8.781	6.595	28.306	0	0	0	0	0	0	6.305	27.251	5.391	17.598	0	0	6.595	28.306	5.848	22.425	Active	Open
P28482	1tvo	000	173-196	25-172,197-313	2.786	5.234	7.569	0	0	0	0	0	0	1.391	7.848	1.817	7.53	0	0	5.234	7.569	1.604	7.689	Active	Open
P28482	1tvo	007	173-196	25-172,197-313	2.627	4.745	12.085	0	0	0	0	0	0	1.514	7.125	1.751	6.7	0	0	4.745	12.085	1.632	6.912	Active	Open
P28482	1tvo	U100-000	173-196	25-172,197-313	2.769	5.193	5.042	0	0	0	0	0	0	1.538	6.948	1.883	6.875	0	0	5.193	5.042	1.711	6.912	Active	Open
P28482	1tvo	003	173-196	25-172,197-313	2.662	5.516	3.147	0	0	0	0	0	0	1.463	6.298	1.88	6.347	0	0	5.516	3.147	1.671	6.322	Active	Open
P28482	1tvo	001	173-196	25-172,197-313	2.923	5.012	8.562	0	0	0	0	0	0	1.398	7.183	2.399	6.736	0	0	5.012	8.562	1.898	6.96	Active	Open
P28482	1tvo	004	173-196	25-172,197-313	8.978	8.431	31.808	0	0	0	0	0	0	5.704	31.281	2.705	28.881	0	0	8.431	31.808	4.204	30.081	Active	Open
P28482	1tvo	008	173-196	25-172,197-313	3.065	5.424	8.222	0	0	0	0	0	0	1.685	6.584	2.242	6.412	0	0	5.424	8.222	1.964	6.498	Active	Open
P28482	1tvo	005	173-196	25-172,197-313	3.581	5.683	7.427	0	0	0	0	0	0	1.604	7.193	2.122	7.553	0	0	5.683	7.427	1.863	7.373	Active	Open
