gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn
PMAIP1	P00782	382.0	1-77	112-381	1v5i	A	F-P00782-F1-model_v3.cif	1v5i.cif
PMAIP1	P00782	382.0	1-77	112-381	1y1k	A	F-P00782-F1-model_v3.cif	1y1k.cif
PMAIP1	P00782	382.0	1-77	112-381	1y33	A	F-P00782-F1-model_v3.cif	1y33.cif
PMAIP1	P00782	382.0	1-77	112-381	1y34	A	F-P00782-F1-model_v3.cif	1y34.cif
PMAIP1	P00782	382.0	1-77	112-381	1y3b	A	F-P00782-F1-model_v3.cif	1y3b.cif
PMAIP1	P00782	382.0	1-77	112-381	1y3c	A	F-P00782-F1-model_v3.cif	1y3c.cif
PMAIP1	P00782	382.0	1-77	112-381	1y3d	A	F-P00782-F1-model_v3.cif	1y3d.cif
PMAIP1	P00782	382.0	1-77	112-381	1y3f	A	F-P00782-F1-model_v3.cif	1y3f.cif
PMAIP1	P00782	382.0	1-77	112-381	1y48	A	F-P00782-F1-model_v3.cif	1y48.cif
PMAIP1	P00782	382.0	1-77	112-381	1y4a	A	F-P00782-F1-model_v3.cif	1y4a.cif
PMAIP1	P00782	382.0	1-77	112-381	1y4d	A	F-P00782-F1-model_v3.cif	1y4d.cif
PMAIP1	P00782	382.0	1-77	112-381	1yja	A	F-P00782-F1-model_v3.cif	1yja.cif
PMAIP1	P00782	382.0	1-77	112-381	1yjb	A	F-P00782-F1-model_v3.cif	1yjb.cif
PMAIP1	P00782	382.0	1-77	112-381	1yjc	A	F-P00782-F1-model_v3.cif	1yjc.cif
PMAIP1	P00782	382.0	1-77	112-381	2sbt	A	F-P00782-F1-model_v3.cif	2sbt.cif
PMAIP1	P00782	382.0	1-77	112-381	2sic	A	F-P00782-F1-model_v3.cif	2sic.cif
PMAIP1	P00782	382.0	1-77	112-381	2sni	A	F-P00782-F1-model_v3.cif	2sni.cif
PMAIP1	P00782	382.0	1-77	112-381	2st1	A	F-P00782-F1-model_v3.cif	2st1.cif
PMAIP1	P00782	382.0	1-77	112-381	3bgo	A	F-P00782-F1-model_v3.cif	3bgo.cif
PMAIP1	P00782	382.0	1-77	112-381	3cnq	A	F-P00782-F1-model_v3.cif	3cnq.cif
PMAIP1	P00782	382.0	1-77	112-381	3co0	A	F-P00782-F1-model_v3.cif	3co0.cif
PMAIP1	P00782	382.0	1-77	112-381	3f49	A	F-P00782-F1-model_v3.cif	3f49.cif
PMAIP1	P00782	382.0	1-77	112-381	3sic	A	F-P00782-F1-model_v3.cif	3sic.cif
PMAIP1	P00782	382.0	1-77	112-381	5ox2	A	F-P00782-F1-model_v3.cif	5ox2.cif
PMAIP1	P00782	382.0	1-77	112-381	5sic	A	F-P00782-F1-model_v3.cif	5sic.cif
PMAIP1	P00782	382.0	1-77	112-381	7am3	A	F-P00782-F1-model_v3.cif	7am3.cif
PMAIP1	P00782	382.0	1-77	112-381	7am4	A	F-P00782-F1-model_v3.cif	7am4.cif
PMAIP1	P00782	382.0	1-77	112-381	7am5	A	F-P00782-F1-model_v3.cif	7am5.cif
PMAIP1	P00782	382.0	1-77	112-381	7am6	A	F-P00782-F1-model_v3.cif	7am6.cif
PMAIP1	P00782	382.0	1-77	112-381	7am7	A	F-P00782-F1-model_v3.cif	7am7.cif
PMAIP1	P00782	382.0	1-77	112-381	7am8	A	F-P00782-F1-model_v3.cif	7am8.cif
PLK1	P53350	603.0	367-603	53-305	1q4k	A	F-P53350-F1-model_v3.cif	1q4k.cif
PLK1	P53350	603.0	367-603	53-305	1q4o	A	F-P53350-F1-model_v3.cif	1q4o.cif
PLK1	P53350	603.0	367-603	53-305	1umw	A	F-P53350-F1-model_v3.cif	1umw.cif
PLK1	P53350	603.0	367-603	53-305	2ogq	A	F-P53350-F1-model_v3.cif	2ogq.cif
PLK1	P53350	603.0	367-603	53-305	2ojx	A	F-P53350-F1-model_v3.cif	2ojx.cif
PLK1	P53350	603.0	367-603	53-305	2ou7	A	F-P53350-F1-model_v3.cif	2ou7.cif
PLK1	P53350	603.0	367-603	53-305	2owb	A	F-P53350-F1-model_v3.cif	2owb.cif
PLK1	P53350	603.0	367-603	53-305	2rku	A	F-P53350-F1-model_v3.cif	2rku.cif
PLK1	P53350	603.0	367-603	53-305	2v5q	A	F-P53350-F1-model_v3.cif	2v5q.cif
PLK1	P53350	603.0	367-603	53-305	2yac	A	F-P53350-F1-model_v3.cif	2yac.cif
PLK1	P53350	603.0	367-603	53-305	3bzi	A	F-P53350-F1-model_v3.cif	3bzi.cif
PLK1	P53350	603.0	367-603	53-305	3c5l	A	F-P53350-F1-model_v3.cif	3c5l.cif
PLK1	P53350	603.0	367-603	53-305	3fc2	A	F-P53350-F1-model_v3.cif	3fc2.cif
PLK1	P53350	603.0	367-603	53-305	3fvh	A	F-P53350-F1-model_v3.cif	3fvh.cif
PLK1	P53350	603.0	367-603	53-305	3hih	A	F-P53350-F1-model_v3.cif	3hih.cif
PLK1	P53350	603.0	367-603	53-305	3hik	A	F-P53350-F1-model_v3.cif	3hik.cif
PLK1	P53350	603.0	367-603	53-305	3kb7	A	F-P53350-F1-model_v3.cif	3kb7.cif
PLK1	P53350	603.0	367-603	53-305	3p2w	A	F-P53350-F1-model_v3.cif	3p2w.cif
PLK1	P53350	603.0	367-603	53-305	3p2z	A	F-P53350-F1-model_v3.cif	3p2z.cif
PLK1	P53350	603.0	367-603	53-305	3p34	A	F-P53350-F1-model_v3.cif	3p34.cif
PLK1	P53350	603.0	367-603	53-305	3p35	A	F-P53350-F1-model_v3.cif	3p35.cif
PLK1	P53350	603.0	367-603	53-305	3p36	A	F-P53350-F1-model_v3.cif	3p36.cif
PLK1	P53350	603.0	367-603	53-305	3p37	A	F-P53350-F1-model_v3.cif	3p37.cif
PLK1	P53350	603.0	367-603	53-305	3q1i	A	F-P53350-F1-model_v3.cif	3q1i.cif
PLK1	P53350	603.0	367-603	53-305	3rq7	A	F-P53350-F1-model_v3.cif	3rq7.cif
PLK1	P53350	603.0	367-603	53-305	3thb	A	F-P53350-F1-model_v3.cif	3thb.cif
PLK1	P53350	603.0	367-603	53-305	4a4l	A	F-P53350-F1-model_v3.cif	4a4l.cif
PLK1	P53350	603.0	367-603	53-305	4a4o	A	F-P53350-F1-model_v3.cif	4a4o.cif
PLK1	P53350	603.0	367-603	53-305	4dfw	A	F-P53350-F1-model_v3.cif	4dfw.cif
PLK1	P53350	603.0	367-603	53-305	4e67	A	F-P53350-F1-model_v3.cif	4e67.cif
PLK1	P53350	603.0	367-603	53-305	4e9c	A	F-P53350-F1-model_v3.cif	4e9c.cif
PLK1	P53350	603.0	367-603	53-305	4e9d	A	F-P53350-F1-model_v3.cif	4e9d.cif
PLK1	P53350	603.0	367-603	53-305	4h5x	A	F-P53350-F1-model_v3.cif	4h5x.cif
PLK1	P53350	603.0	367-603	53-305	4h71	A	F-P53350-F1-model_v3.cif	4h71.cif
PLK1	P53350	603.0	367-603	53-305	4hab	A	F-P53350-F1-model_v3.cif	4hab.cif
PLK1	P53350	603.0	367-603	53-305	4hco	A	F-P53350-F1-model_v3.cif	4hco.cif
PLK1	P53350	603.0	367-603	53-305	4hy2	A	F-P53350-F1-model_v3.cif	4hy2.cif
PLK1	P53350	603.0	367-603	53-305	4j52	A	F-P53350-F1-model_v3.cif	4j52.cif
PLK1	P53350	603.0	367-603	53-305	4j53	A	F-P53350-F1-model_v3.cif	4j53.cif
PLK1	P53350	603.0	367-603	53-305	4lkl	A	F-P53350-F1-model_v3.cif	4lkl.cif
PLK1	P53350	603.0	367-603	53-305	4lkm	A	F-P53350-F1-model_v3.cif	4lkm.cif
PLK1	P53350	603.0	367-603	53-305	4o56	A	F-P53350-F1-model_v3.cif	4o56.cif
PLK1	P53350	603.0	367-603	53-305	4o6w	A	F-P53350-F1-model_v3.cif	4o6w.cif
PLK1	P53350	603.0	367-603	53-305	4o9w	A	F-P53350-F1-model_v3.cif	4o9w.cif
PLK1	P53350	603.0	367-603	53-305	4rcp	A	F-P53350-F1-model_v3.cif	4rcp.cif
PLK1	P53350	603.0	367-603	53-305	4whh	A	F-P53350-F1-model_v3.cif	4whh.cif
PLK1	P53350	603.0	367-603	53-305	4whk	A	F-P53350-F1-model_v3.cif	4whk.cif
PLK1	P53350	603.0	367-603	53-305	4whl	A	F-P53350-F1-model_v3.cif	4whl.cif
PLK1	P53350	603.0	367-603	53-305	4x9r	A	F-P53350-F1-model_v3.cif	4x9r.cif
PLK1	P53350	603.0	367-603	53-305	4x9v	A	F-P53350-F1-model_v3.cif	4x9v.cif
PLK1	P53350	603.0	367-603	53-305	4x9w	A	F-P53350-F1-model_v3.cif	4x9w.cif
PLK1	P53350	603.0	367-603	53-305	5j19	A	F-P53350-F1-model_v3.cif	5j19.cif
PLK1	P53350	603.0	367-603	53-305	5nei	A	F-P53350-F1-model_v3.cif	5nei.cif
PLK1	P53350	603.0	367-603	53-305	5nfu	A	F-P53350-F1-model_v3.cif	5nfu.cif
PLK1	P53350	603.0	367-603	53-305	5nje	A	F-P53350-F1-model_v3.cif	5nje.cif
PLK1	P53350	603.0	367-603	53-305	5nmm	A	F-P53350-F1-model_v3.cif	5nmm.cif
PLK1	P53350	603.0	367-603	53-305	5nn1	A	F-P53350-F1-model_v3.cif	5nn1.cif
PLK1	P53350	603.0	367-603	53-305	5nn2	A	F-P53350-F1-model_v3.cif	5nn2.cif
PLK1	P53350	603.0	367-603	53-305	5ta6	A	F-P53350-F1-model_v3.cif	5ta6.cif
PLK1	P53350	603.0	367-603	53-305	5ta8	A	F-P53350-F1-model_v3.cif	5ta8.cif
PLK1	P53350	603.0	367-603	53-305	6ax4	A	F-P53350-F1-model_v3.cif	6ax4.cif
PLK1	P53350	603.0	367-603	53-305	6gy2	A	F-P53350-F1-model_v3.cif	6gy2.cif
PLK1	P53350	603.0	367-603	53-305	7mso	A	F-P53350-F1-model_v3.cif	7mso.cif
PLK1	P53350	603.0	367-603	53-305	7mx1	A	F-P53350-F1-model_v3.cif	7mx1.cif
PLK1	P53350	603.0	367-603	53-305	8bjt	A	F-P53350-F1-model_v3.cif	8bjt.cif
PLK1	P53350	603.0	367-603	53-305	8crc	A	F-P53350-F1-model_v3.cif	8crc.cif
PLK1	P53350	603.0	367-603	53-305	8joq	A	F-P53350-F1-model_v3.cif	8joq.cif
PLK1	P53350	603.0	367-603	53-305	8joy	A	F-P53350-F1-model_v3.cif	8joy.cif
PLK1	P53350	603.0	367-603	53-305	8x72	A	F-P53350-F1-model_v3.cif	8x72.cif
PLK1	P53350	603.0	367-603	53-305	8xb9	A	F-P53350-F1-model_v3.cif	8xb9.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	1s9j	A	F-Q02750-F1-model_v3.cif	1s9j.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	2p55	A	F-Q02750-F1-model_v3.cif	2p55.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3dv3	A	F-Q02750-F1-model_v3.cif	3dv3.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3dy7	A	F-Q02750-F1-model_v3.cif	3dy7.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3e8n	A	F-Q02750-F1-model_v3.cif	3e8n.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3eqb	A	F-Q02750-F1-model_v3.cif	3eqb.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3eqc	A	F-Q02750-F1-model_v3.cif	3eqc.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3eqd	A	F-Q02750-F1-model_v3.cif	3eqd.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3eqf	A	F-Q02750-F1-model_v3.cif	3eqf.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3eqg	A	F-Q02750-F1-model_v3.cif	3eqg.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3eqh	A	F-Q02750-F1-model_v3.cif	3eqh.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3eqi	A	F-Q02750-F1-model_v3.cif	3eqi.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3mbl	A	F-Q02750-F1-model_v3.cif	3mbl.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3orn	A	F-Q02750-F1-model_v3.cif	3orn.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3os3	A	F-Q02750-F1-model_v3.cif	3os3.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3pp1	A	F-Q02750-F1-model_v3.cif	3pp1.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3sls	A	F-Q02750-F1-model_v3.cif	3sls.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3v01	A	F-Q02750-F1-model_v3.cif	3v01.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3v04	A	F-Q02750-F1-model_v3.cif	3v04.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3vvh	A	F-Q02750-F1-model_v3.cif	3vvh.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3w8q	A	F-Q02750-F1-model_v3.cif	3w8q.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3wig	A	F-Q02750-F1-model_v3.cif	3wig.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3zls	A	F-Q02750-F1-model_v3.cif	3zls.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3zlw	A	F-Q02750-F1-model_v3.cif	3zlw.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3zlx	A	F-Q02750-F1-model_v3.cif	3zlx.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3zly	A	F-Q02750-F1-model_v3.cif	3zly.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	3zm4	A	F-Q02750-F1-model_v3.cif	3zm4.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4an2	A	F-Q02750-F1-model_v3.cif	4an2.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4an3	A	F-Q02750-F1-model_v3.cif	4an3.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4an9	A	F-Q02750-F1-model_v3.cif	4an9.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4anb	A	F-Q02750-F1-model_v3.cif	4anb.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4ark	A	F-Q02750-F1-model_v3.cif	4ark.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4lmn	A	F-Q02750-F1-model_v3.cif	4lmn.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4mne	A	F-Q02750-F1-model_v3.cif	4mne.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4u7z	A	F-Q02750-F1-model_v3.cif	4u7z.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4u80	A	F-Q02750-F1-model_v3.cif	4u80.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	4u81	A	F-Q02750-F1-model_v3.cif	4u81.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	5bx0	A	F-Q02750-F1-model_v3.cif	5bx0.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	5eym	A	F-Q02750-F1-model_v3.cif	5eym.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	5hze	A	F-Q02750-F1-model_v3.cif	5hze.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	5yt3	A	F-Q02750-F1-model_v3.cif	5yt3.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	6nyb	B	F-Q02750-F1-model_v3.cif	6nyb.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	6pp9	B	F-Q02750-F1-model_v3.cif	6pp9.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	6q0j	C	F-Q02750-F1-model_v3.cif	6q0j.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	6q0t	C	F-Q02750-F1-model_v3.cif	6q0t.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	6u2g	A	F-Q02750-F1-model_v3.cif	6u2g.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	6v2w	B	F-Q02750-F1-model_v3.cif	6v2w.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	6x2p	D	F-Q02750-F1-model_v3.cif	6x2p.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	6x2s	D	F-Q02750-F1-model_v3.cif	6x2s.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	6x2x	D	F-Q02750-F1-model_v3.cif	6x2x.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7b3m	A	F-Q02750-F1-model_v3.cif	7b3m.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7b7r	A	F-Q02750-F1-model_v3.cif	7b7r.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7b94	A	F-Q02750-F1-model_v3.cif	7b94.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7b9l	A	F-Q02750-F1-model_v3.cif	7b9l.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7f2x	A	F-Q02750-F1-model_v3.cif	7f2x.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7m0t	A	F-Q02750-F1-model_v3.cif	7m0t.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7m0u	B	F-Q02750-F1-model_v3.cif	7m0u.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7m0v	B	F-Q02750-F1-model_v3.cif	7m0v.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7m0w	A	F-Q02750-F1-model_v3.cif	7m0w.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7m0x	B	F-Q02750-F1-model_v3.cif	7m0x.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7m0y	B	F-Q02750-F1-model_v3.cif	7m0y.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7m0z	B	F-Q02750-F1-model_v3.cif	7m0z.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7mfd	B	F-Q02750-F1-model_v3.cif	7mfd.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7pqv	A	F-Q02750-F1-model_v3.cif	7pqv.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7umb	B	F-Q02750-F1-model_v3.cif	7umb.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7xlp	A	F-Q02750-F1-model_v3.cif	7xlp.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	7xnc	A	F-Q02750-F1-model_v3.cif	7xnc.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	8chf	E	F-Q02750-F1-model_v3.cif	8chf.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	8dgs	B	F-Q02750-F1-model_v3.cif	8dgs.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	8dgt	B	F-Q02750-F1-model_v3.cif	8dgt.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	9axa	B	F-Q02750-F1-model_v3.cif	9axa.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	9axc	B	F-Q02750-F1-model_v3.cif	9axc.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	9axh	A	F-Q02750-F1-model_v3.cif	9axh.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	9axm	A	F-Q02750-F1-model_v3.cif	9axm.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	9axx	A	F-Q02750-F1-model_v3.cif	9axx.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	9axy	B	F-Q02750-F1-model_v3.cif	9axy.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	9ay7	B	F-Q02750-F1-model_v3.cif	9ay7.cif
MAP2K1	Q02750	393.0	75-102	68-74,103-361	9aya	B	F-Q02750-F1-model_v3.cif	9aya.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1bhf	A	F-P06239-F1-model_v3.cif	1bhf.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1bhh	A	F-P06239-F1-model_v3.cif	1bhh.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1cwd	A	F-P06239-F1-model_v3.cif	1cwd.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1cwe	A	F-P06239-F1-model_v3.cif	1cwe.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1fbz	A	F-P06239-F1-model_v3.cif	1fbz.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1h92	A	F-P06239-F1-model_v3.cif	1h92.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1ijr	A	F-P06239-F1-model_v3.cif	1ijr.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1kik	A	F-P06239-F1-model_v3.cif	1kik.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1lcj	A	F-P06239-F1-model_v3.cif	1lcj.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1lck	A	F-P06239-F1-model_v3.cif	1lck.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1lkk	A	F-P06239-F1-model_v3.cif	1lkk.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1lkl	A	F-P06239-F1-model_v3.cif	1lkl.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1q68	B	F-P06239-F1-model_v3.cif	1q68.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1q69	B	F-P06239-F1-model_v3.cif	1q69.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1qpc	A	F-P06239-F1-model_v3.cif	1qpc.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1qpd	A	F-P06239-F1-model_v3.cif	1qpd.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1qpe	A	F-P06239-F1-model_v3.cif	1qpe.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1qpj	A	F-P06239-F1-model_v3.cif	1qpj.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	1x27	A	F-P06239-F1-model_v3.cif	1x27.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2iim	A	F-P06239-F1-model_v3.cif	2iim.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2of2	A	F-P06239-F1-model_v3.cif	2of2.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2of4	A	F-P06239-F1-model_v3.cif	2of4.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2ofu	A	F-P06239-F1-model_v3.cif	2ofu.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2ofv	A	F-P06239-F1-model_v3.cif	2ofv.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2og8	A	F-P06239-F1-model_v3.cif	2og8.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2pl0	A	F-P06239-F1-model_v3.cif	2pl0.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2zm1	A	F-P06239-F1-model_v3.cif	2zm1.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2zm4	A	F-P06239-F1-model_v3.cif	2zm4.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	2zyb	A	F-P06239-F1-model_v3.cif	2zyb.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ac1	A	F-P06239-F1-model_v3.cif	3ac1.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ac2	A	F-P06239-F1-model_v3.cif	3ac2.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ac3	A	F-P06239-F1-model_v3.cif	3ac3.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ac4	A	F-P06239-F1-model_v3.cif	3ac4.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ac5	A	F-P06239-F1-model_v3.cif	3ac5.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ac8	A	F-P06239-F1-model_v3.cif	3ac8.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3acj	A	F-P06239-F1-model_v3.cif	3acj.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ack	A	F-P06239-F1-model_v3.cif	3ack.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ad4	A	F-P06239-F1-model_v3.cif	3ad4.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ad5	A	F-P06239-F1-model_v3.cif	3ad5.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3ad6	A	F-P06239-F1-model_v3.cif	3ad6.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3b2w	A	F-P06239-F1-model_v3.cif	3b2w.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3brh	C	F-P06239-F1-model_v3.cif	3brh.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3bym	A	F-P06239-F1-model_v3.cif	3bym.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3byo	A	F-P06239-F1-model_v3.cif	3byo.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3bys	A	F-P06239-F1-model_v3.cif	3bys.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3byu	A	F-P06239-F1-model_v3.cif	3byu.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3kmm	A	F-P06239-F1-model_v3.cif	3kmm.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3kxz	A	F-P06239-F1-model_v3.cif	3kxz.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3lck	A	F-P06239-F1-model_v3.cif	3lck.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	3mpm	A	F-P06239-F1-model_v3.cif	3mpm.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	4c3f	A	F-P06239-F1-model_v3.cif	4c3f.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	4d8k	A	F-P06239-F1-model_v3.cif	4d8k.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	5mtm	A	F-P06239-F1-model_v3.cif	5mtm.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	5mtn	A	F-P06239-F1-model_v3.cif	5mtn.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	6h6a	B	F-P06239-F1-model_v3.cif	6h6a.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	6pdj	A	F-P06239-F1-model_v3.cif	6pdj.cif
LCK	P06239	509.0	127-244,341-408	61-121,499-509	8x2p	A	F-P06239-F1-model_v3.cif	8x2p.cif
KDR	P35968	1356.0	790-833	834-1162	1vr2	A	F-P35968-F1-model_v3.cif	1vr2.cif
KDR	P35968	1356.0	790-833	834-1162	1y6a	A	F-P35968-F1-model_v3.cif	1y6a.cif
KDR	P35968	1356.0	790-833	834-1162	1y6b	A	F-P35968-F1-model_v3.cif	1y6b.cif
KDR	P35968	1356.0	790-833	834-1162	1ywn	A	F-P35968-F1-model_v3.cif	1ywn.cif
KDR	P35968	1356.0	790-833	834-1162	2m59	A	F-P35968-F1-model_v3.cif	2m59.cif
KDR	P35968	1356.0	790-833	834-1162	2met	A	F-P35968-F1-model_v3.cif	2met.cif
KDR	P35968	1356.0	790-833	834-1162	2meu	A	F-P35968-F1-model_v3.cif	2meu.cif
KDR	P35968	1356.0	790-833	834-1162	2oh4	A	F-P35968-F1-model_v3.cif	2oh4.cif
KDR	P35968	1356.0	790-833	834-1162	2p2h	A	F-P35968-F1-model_v3.cif	2p2h.cif
KDR	P35968	1356.0	790-833	834-1162	2p2i	A	F-P35968-F1-model_v3.cif	2p2i.cif
