gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn	label_offset	gt_len	gt_trim_len	pred_len	pred_trim_len	gt_perc	trim_perc
PDE4B	Q07343	736.0	166-281	330-649	3d3p	A	F-Q07343-F1-model_v3.cif	3d3p.cif	-322	2714	2701	5840	2701	0.9952100221075902	0.463
PDE4B	Q07343	736.0	166-281	330-649	3frg	A	F-Q07343-F1-model_v3.cif	3frg.cif	-322	2708	2695	5840	2695	0.9951994091580503	0.461
PDE4B	Q07343	736.0	166-281	330-649	3g45	A	F-Q07343-F1-model_v3.cif	3g45.cif	-239	2992	446	5840	446	0.14906417112299467	0.076
PDE4B	Q07343	736.0	166-281	330-649	3gwt	A	F-Q07343-F1-model_v3.cif	3gwt.cif	-322	2714	2701	5840	2701	0.9952100221075902	0.463
PDE4B	Q07343	736.0	166-281	330-649	3hmv	A	F-Q07343-F1-model_v3.cif	3hmv.cif	-322	2841	2836	5840	2836	0.9982400563181978	0.486
PDE4B	Q07343	736.0	166-281	330-649	3kkt	A	F-Q07343-F1-model_v3.cif	3kkt.cif	-302	2809	2809	5840	2809	1.0	0.481
PDE4B	Q07343	736.0	166-281	330-649	3ly2	A	F-Q07343-F1-model_v3.cif	3ly2.cif	-302	2761	2691	5840	2691	0.974646867077146	0.461
PDE4B	Q07343	736.0	166-281	330-649	3o0j	A	F-Q07343-F1-model_v3.cif	3o0j.cif	-333	2683	2614	5840	2614	0.9742825195676481	0.448
PDE4B	Q07343	736.0	166-281	330-649	3o56	A	F-Q07343-F1-model_v3.cif	3o56.cif	-322	2708	2695	5840	2695	0.9951994091580503	0.461
PDE4B	Q07343	736.0	166-281	330-649	3o57	A	F-Q07343-F1-model_v3.cif	3o57.cif	-322	2714	2701	5840	2701	0.9952100221075902	0.463
PDE4B	Q07343	736.0	166-281	330-649	3w5e	A	F-Q07343-F1-model_v3.cif	3w5e.cif	-323	2792	2792	5840	2792	1.0	0.478
PDE4B	Q07343	736.0	166-281	330-649	3wd9	A	F-Q07343-F1-model_v3.cif	3wd9.cif	-323	2792	2792	5840	2792	1.0	0.478
PDE4B	Q07343	736.0	166-281	330-649	4kp6	A	F-Q07343-F1-model_v3.cif	4kp6.cif	-319	2682	2621	5840	2621	0.977255779269202	0.449
PDE4B	Q07343	736.0	166-281	330-649	4myq	A	F-Q07343-F1-model_v3.cif	4myq.cif	-319	2807	2758	5840	2758	0.9825436408977556	0.472
PDE4B	Q07343	736.0	166-281	330-649	4nw7	A	F-Q07343-F1-model_v3.cif	4nw7.cif	-319	2750	2695	5840	2695	0.98	0.461
PDE4B	Q07343	736.0	166-281	330-649	4wzi	A	F-Q07343-F1-model_v3.cif	4wzi.cif	-81	3336	3286	5840	3286	0.9850119904076738	0.563
PDE4B	Q07343	736.0	166-281	330-649	4x0f	A	F-Q07343-F1-model_v3.cif	4x0f.cif	-81	3319	3277	5840	3277	0.9873455860198855	0.561
PDE4B	Q07343	736.0	166-281	330-649	5k6j	A	F-Q07343-F1-model_v3.cif	5k6j.cif	-100	2661	147	5840	147	0.0552423900789177	0.025
PDE4B	Q07343	736.0	166-281	330-649	5laq	A	F-Q07343-F1-model_v3.cif	5laq.cif	-239	2720	174	5840	174	0.06397058823529411	0.03
PDE4B	Q07343	736.0	166-281	330-649	5ohj	A	F-Q07343-F1-model_v3.cif	5ohj.cif	-239	2714	168	5840	168	0.06190125276344879	0.029
PDE4B	Q07343	736.0	166-281	330-649	6boj	A	F-Q07343-F1-model_v3.cif	6boj.cif	-322	2689	2257	5840	2257	0.8393454815916698	0.386
PDE4B	Q07343	736.0	166-281	330-649	8oeg	A	F-Q07343-F1-model_v3.cif	8oeg.cif	-239	2714	168	5840	168	0.06190125276344879	0.029
PAK4	O96013	591.0	1-130	321-572	2bva	A	F-O96013-F1-model_v3.cif	2bva.cif	0	2114	110	4506	110	0.05203405865657521	0.024
PAK4	O96013	591.0	1-130	321-572	2cdz	A	F-O96013-F1-model_v3.cif	2cdz.cif	-288	2269	2236	4506	2236	0.9854561480828559	0.496
PAK4	O96013	591.0	1-130	321-572	2j0i	A	F-O96013-F1-model_v3.cif	2j0i.cif	-288	2270	2245	4506	2245	0.9889867841409692	0.498
PAK4	O96013	591.0	1-130	321-572	2ov2	I	F-O96013-F1-model_v3.cif	2ov2.cif	-9	266	266	4506	266	1.0	0.059
PAK4	O96013	591.0	1-130	321-572	2q0n	A	F-O96013-F1-model_v3.cif	2q0n.cif	-290	2325	2258	4506	2258	0.9711827956989247	0.501
PAK4	O96013	591.0	1-130	321-572	2x4z	A	F-O96013-F1-model_v3.cif	2x4z.cif	-295	2304	2286	4506	2286	0.9921875	0.507
PAK4	O96013	591.0	1-130	321-572	4app	A	F-O96013-F1-model_v3.cif	4app.cif	-295	2312	2293	4506	2293	0.9917820069204152	0.509
PAK4	O96013	591.0	1-130	321-572	4fie	A	F-O96013-F1-model_v3.cif	4fie.cif	0	2386	102	4506	102	0.04274937133277452	0.023
PAK4	O96013	591.0	1-130	321-572	4fif	A	F-O96013-F1-model_v3.cif	4fif.cif	28	2341	114	4506	114	0.048697137975224264	0.025
PAK4	O96013	591.0	1-130	321-572	4fig	A	F-O96013-F1-model_v3.cif	4fig.cif	28	2320	114	4506	114	0.04913793103448276	0.025
PAK4	O96013	591.0	1-130	321-572	4fih	A	F-O96013-F1-model_v3.cif	4fih.cif	28	2346	114	4506	114	0.04859335038363171	0.025
PAK4	O96013	591.0	1-130	321-572	4fii	A	F-O96013-F1-model_v3.cif	4fii.cif	28	2332	114	4506	114	0.04888507718696398	0.025
PAK4	O96013	591.0	1-130	321-572	4fij	A	F-O96013-F1-model_v3.cif	4fij.cif	28	2309	114	4506	114	0.04937202252057168	0.025
PAK4	O96013	591.0	1-130	321-572	4jdh	A	F-O96013-F1-model_v3.cif	4jdh.cif	-245	2300	2285	4506	2285	0.9934782608695653	0.507
PAK4	O96013	591.0	1-130	321-572	4jdi	A	F-O96013-F1-model_v3.cif	4jdi.cif	-245	2329	2285	4506	2285	0.9811077715757835	0.507
PAK4	O96013	591.0	1-130	321-572	4jdj	A	F-O96013-F1-model_v3.cif	4jdj.cif	-245	2311	2267	4506	2267	0.9809606231068801	0.503
PAK4	O96013	591.0	1-130	321-572	4jdk	A	F-O96013-F1-model_v3.cif	4jdk.cif	-245	2318	2267	4506	2267	0.9779982743744607	0.503
PAK4	O96013	591.0	1-130	321-572	4l67	A	F-O96013-F1-model_v3.cif	4l67.cif	-299	2295	2285	4506	2285	0.9956427015250545	0.507
PAK4	O96013	591.0	1-130	321-572	4njd	A	F-O96013-F1-model_v3.cif	4njd.cif	-295	2309	2285	4506	2285	0.9896058899956691	0.507
PAK4	O96013	591.0	1-130	321-572	4o0v	A	F-O96013-F1-model_v3.cif	4o0v.cif	-298	2293	2279	4506	2279	0.9938944614042738	0.506
PAK4	O96013	591.0	1-130	321-572	4o0x	A	F-O96013-F1-model_v3.cif	4o0x.cif	-298	2299	2285	4506	2285	0.9939103958242714	0.507
PAK4	O96013	591.0	1-130	321-572	4o0y	A	F-O96013-F1-model_v3.cif	4o0y.cif	-298	2299	2285	4506	2285	0.9939103958242714	0.507
PAK4	O96013	591.0	1-130	321-572	4xbr	A	F-O96013-F1-model_v3.cif	4xbr.cif	-225	2503	2312	4506	2312	0.923691570115861	0.513
PAK4	O96013	591.0	1-130	321-572	4xbu	A	F-O96013-F1-model_v3.cif	4xbu.cif	-265	2322	2312	4506	2312	0.9956933677863911	0.513
PAK4	O96013	591.0	1-130	321-572	5bms	A	F-O96013-F1-model_v3.cif	5bms.cif	-298	2299	2285	4506	2285	0.9939103958242714	0.507
PAK4	O96013	591.0	1-130	321-572	5i0b	A	F-O96013-F1-model_v3.cif	5i0b.cif	-295	2289	2279	4506	2279	0.9956312800349497	0.506
PAK4	O96013	591.0	1-130	321-572	5upk	A	F-O96013-F1-model_v3.cif	5upk.cif	3	341	341	4506	341	1.0	0.076
PAK4	O96013	591.0	1-130	321-572	5upl	A	F-O96013-F1-model_v3.cif	5upl.cif	27	2302	98	4506	98	0.04257167680278019	0.022
PAK4	O96013	591.0	1-130	321-572	5ved	A	F-O96013-F1-model_v3.cif	5ved.cif	-272	2295	2285	4506	2285	0.9956427015250545	0.507
PAK4	O96013	591.0	1-130	321-572	5vee	A	F-O96013-F1-model_v3.cif	5vee.cif	-272	2295	2285	4506	2285	0.9956427015250545	0.507
PAK4	O96013	591.0	1-130	321-572	5vef	A	F-O96013-F1-model_v3.cif	5vef.cif	-272	4665	2285	4506	2285	0.48981779206859594	0.507
PAK4	O96013	591.0	1-130	321-572	5xva	A	F-O96013-F1-model_v3.cif	5xva.cif	-298	2320	2304	4506	2304	0.993103448275862	0.511
PAK4	O96013	591.0	1-130	321-572	5xvf	A	F-O96013-F1-model_v3.cif	5xvf.cif	-298	2290	2274	4506	2274	0.9930131004366812	0.505
PAK4	O96013	591.0	1-130	321-572	5xvg	A	F-O96013-F1-model_v3.cif	5xvg.cif	-298	2320	2304	4506	2304	0.993103448275862	0.511
PAK4	O96013	591.0	1-130	321-572	5zjw	A	F-O96013-F1-model_v3.cif	5zjw.cif	-298	2325	2304	4506	2304	0.9909677419354839	0.511
PAK4	O96013	591.0	1-130	321-572	6wlx	A	F-O96013-F1-model_v3.cif	6wlx.cif	-80	2312	98	4506	98	0.04238754325259515	0.022
PAK4	O96013	591.0	1-130	321-572	6wly	A	F-O96013-F1-model_v3.cif	6wly.cif	-80	2364	98	4506	98	0.04145516074450085	0.022
PAK4	O96013	591.0	1-130	321-572	7cmb	A	F-O96013-F1-model_v3.cif	7cmb.cif	-298	2301	2285	4506	2285	0.9930465015210778	0.507
PAK4	O96013	591.0	1-130	321-572	7cp3	A	F-O96013-F1-model_v3.cif	7cp3.cif	-299	2295	2285	4506	2285	0.9956427015250545	0.507
PAK4	O96013	591.0	1-130	321-572	7cp4	A	F-O96013-F1-model_v3.cif	7cp4.cif	-299	2307	2297	4506	2297	0.9956653662765497	0.51
PAK4	O96013	591.0	1-130	321-572	7s46	A	F-O96013-F1-model_v3.cif	7s46.cif	-80	2294	98	4506	98	0.042720139494333044	0.022
PAK4	O96013	591.0	1-130	321-572	7s47	A	F-O96013-F1-model_v3.cif	7s47.cif	0	2299	143	4506	143	0.06220095693779904	0.032
PAK4	O96013	591.0	1-130	321-572	7s48	A	F-O96013-F1-model_v3.cif	7s48.cif	-80	2311	98	4506	98	0.04240588489831242	0.022
PAK4	O96013	591.0	1-130	321-572	8ahg	A	F-O96013-F1-model_v3.cif	8ahg.cif	-294	4708	2287	4506	2287	0.48576890399320305	0.508
PAK4	O96013	591.0	1-130	321-572	8ahh	A	F-O96013-F1-model_v3.cif	8ahh.cif	-294	4689	2291	4506	2291	0.48859031776498185	0.508
PAK4	O96013	591.0	1-130	321-572	8ahi	A	F-O96013-F1-model_v3.cif	8ahi.cif	-294	4684	2295	4506	2295	0.4899658411614005	0.509
PAK4	O96013	591.0	1-130	321-572	8yhk	A	F-O96013-F1-model_v3.cif	8yhk.cif	-290	2328	2328	4506	2328	1.0	0.517
PDE5A	O76074	875.0	403-539	156-331	1rkp	A	F-O76074-F1-model_v3.cif	1rkp.cif	-534	2522	2513	7015	2513	0.9964314036478985	0.358
PDE5A	O76074	875.0	403-539	156-331	1t9r	A	F-O76074-F1-model_v3.cif	1t9r.cif	-509	2450	2444	7015	2444	0.9975510204081632	0.348
PDE5A	O76074	875.0	403-539	156-331	1t9s	A	F-O76074-F1-model_v3.cif	1t9s.cif	-512	2637	1146	7015	1146	0.43458475540386804	0.163
PDE5A	O76074	875.0	403-539	156-331	1tbf	A	F-O76074-F1-model_v3.cif	1tbf.cif	-512	2657	1146	7015	1146	0.4313135114791118	0.163
PDE5A	O76074	875.0	403-539	156-331	1udt	A	F-O76074-F1-model_v3.cif	1udt.cif	-536	2542	2541	7015	2541	0.9996066089693155	0.362
PDE5A	O76074	875.0	403-539	156-331	1udu	A	F-O76074-F1-model_v3.cif	1udu.cif	-536	2542	2541	7015	2541	0.9996066089693155	0.362
PDE5A	O76074	875.0	403-539	156-331	1uho	A	F-O76074-F1-model_v3.cif	1uho.cif	-536	2542	2541	7015	2541	0.9996066089693155	0.362
PDE5A	O76074	875.0	403-539	156-331	1xoz	A	F-O76074-F1-model_v3.cif	1xoz.cif	-512	2637	1146	7015	1146	0.43458475540386804	0.163
PDE5A	O76074	875.0	403-539	156-331	1xp0	A	F-O76074-F1-model_v3.cif	1xp0.cif	-512	2637	1146	7015	1146	0.43458475540386804	0.163
PDE5A	O76074	875.0	403-539	156-331	2chm	A	F-O76074-F1-model_v3.cif	2chm.cif	-533	2611	1119	7015	1119	0.42857142857142855	0.16
PDE5A	O76074	875.0	403-539	156-331	2h40	A	F-O76074-F1-model_v3.cif	2h40.cif	-534	2522	2521	7015	2521	0.999603489294211	0.359
PDE5A	O76074	875.0	403-539	156-331	2h42	A	F-O76074-F1-model_v3.cif	2h42.cif	-534	2650	2649	7015	2649	0.9996226415094339	0.378
PDE5A	O76074	875.0	403-539	156-331	2h44	A	F-O76074-F1-model_v3.cif	2h44.cif	-534	2650	2649	7015	2649	0.9996226415094339	0.378
PDE5A	O76074	875.0	403-539	156-331	2xss	A	F-O76074-F1-model_v3.cif	2xss.cif	-329	1215	1176	7015	1176	0.9679012345679012	0.168
PDE5A	O76074	875.0	403-539	156-331	3b2r	A	F-O76074-F1-model_v3.cif	3b2r.cif	-530	2394	2365	7015	2365	0.9878863826232247	0.337
PDE5A	O76074	875.0	403-539	156-331	3bjc	A	F-O76074-F1-model_v3.cif	3bjc.cif	3	2521	2521	7015	2521	1.0	0.359
PDE5A	O76074	875.0	403-539	156-331	3hc8	A	F-O76074-F1-model_v3.cif	3hc8.cif	-535	2628	1128	7015	1128	0.4292237442922374	0.161
PDE5A	O76074	875.0	403-539	156-331	3hdz	A	F-O76074-F1-model_v3.cif	3hdz.cif	-535	2617	1119	7015	1119	0.4275888421857088	0.16
PDE5A	O76074	875.0	403-539	156-331	3jwq	A	F-O76074-F1-model_v3.cif	3jwq.cif	-530	2638	2449	7015	2449	0.9283548142532221	0.349
PDE5A	O76074	875.0	403-539	156-331	3jwr	A	F-O76074-F1-model_v3.cif	3jwr.cif	-530	2629	2440	7015	2440	0.9281095473564093	0.348
PDE5A	O76074	875.0	403-539	156-331	3lfv	A	F-O76074-F1-model_v3.cif	3lfv.cif	-89	3097	3012	7015	3012	0.9725540845979981	0.429
PDE5A	O76074	875.0	403-539	156-331	3mf0	A	F-O76074-F1-model_v3.cif	3mf0.cif	-88	2994	2977	7015	2977	0.9943219772879092	0.424
PDE5A	O76074	875.0	403-539	156-331	3shy	A	F-O76074-F1-model_v3.cif	3shy.cif	-513	2278	2278	7015	2278	1.0	0.325
PDE5A	O76074	875.0	403-539	156-331	3shz	A	F-O76074-F1-model_v3.cif	3shz.cif	-513	2266	2266	7015	2266	1.0	0.323
PDE5A	O76074	875.0	403-539	156-331	3sie	A	F-O76074-F1-model_v3.cif	3sie.cif	-513	2289	2274	7015	2274	0.9934469200524246	0.324
PDE5A	O76074	875.0	403-539	156-331	3tge	A	F-O76074-F1-model_v3.cif	3tge.cif	-533	2619	1128	7015	1128	0.4306987399770905	0.161
PDE5A	O76074	875.0	403-539	156-331	3tgg	A	F-O76074-F1-model_v3.cif	3tgg.cif	-533	2619	1128	7015	1128	0.4306987399770905	0.161
PDE5A	O76074	875.0	403-539	156-331	4g2w	A	F-O76074-F1-model_v3.cif	4g2w.cif	-513	2290	2283	7015	2283	0.996943231441048	0.325
PDE5A	O76074	875.0	403-539	156-331	4g2y	A	F-O76074-F1-model_v3.cif	4g2y.cif	-513	2353	2344	7015	2344	0.9961750956226094	0.334
PDE5A	O76074	875.0	403-539	156-331	4i9z	A	F-O76074-F1-model_v3.cif	4i9z.cif	-513	2366	2361	7015	2361	0.9978867286559594	0.337
PDE5A	O76074	875.0	403-539	156-331	4ia0	A	F-O76074-F1-model_v3.cif	4ia0.cif	-513	2364	2359	7015	2359	0.9978849407783418	0.336
PDE5A	O76074	875.0	403-539	156-331	4md6	A	F-O76074-F1-model_v3.cif	4md6.cif	-534	2418	2417	7015	2417	0.9995864350703061	0.345
PDE5A	O76074	875.0	403-539	156-331	4oew	A	F-O76074-F1-model_v3.cif	4oew.cif	-513	2310	2310	7015	2310	1.0	0.329
PDE5A	O76074	875.0	403-539	156-331	4oex	A	F-O76074-F1-model_v3.cif	4oex.cif	-513	2382	2374	7015	2374	0.9966414777497901	0.338
PDE5A	O76074	875.0	403-539	156-331	5jo3	A	F-O76074-F1-model_v3.cif	5jo3.cif	-533	2611	1119	7015	1119	0.42857142857142855	0.16
PDE5A	O76074	875.0	403-539	156-331	5zz2	A	F-O76074-F1-model_v3.cif	5zz2.cif	-534	2418	2417	7015	2417	0.9995864350703061	0.345
PDE5A	O76074	875.0	403-539	156-331	6acb	A	F-O76074-F1-model_v3.cif	6acb.cif	-534	2499	2498	7015	2498	0.9995998399359743	0.356
PDE5A	O76074	875.0	403-539	156-331	6iwi	A	F-O76074-F1-model_v3.cif	6iwi.cif	-513	2281	2281	7015	2281	1.0	0.325
PDE5A	O76074	875.0	403-539	156-331	6l6e	A	F-O76074-F1-model_v3.cif	6l6e.cif	-534	2602	2553	7015	2553	0.9811683320522675	0.364
PDE5A	O76074	875.0	403-539	156-331	6vbi	A	F-O76074-F1-model_v3.cif	6vbi.cif	-534	2463	2462	7015	2462	0.9995939910678034	0.351
PDE5A	O76074	875.0	403-539	156-331	7faq	A	F-O76074-F1-model_v3.cif	7faq.cif	-526	2312	2312	7015	2312	1.0	0.33
PDE5A	O76074	875.0	403-539	156-331	7far	A	F-O76074-F1-model_v3.cif	7far.cif	-526	2357	2357	7015	2357	1.0	0.336
PDE5A	O76074	875.0	403-539	156-331	8w4s	A	F-O76074-F1-model_v3.cif	8w4s.cif	-513	2299	2299	7015	2299	1.0	0.328
PDE5A	O76074	875.0	403-539	156-331	8w4t	A	F-O76074-F1-model_v3.cif	8w4t.cif	-513	2324	2324	7015	2324	1.0	0.331
ERBB2	P04626	1255.0	676-684	720-987	1mfg	B	F-P04626-F1-model_v3.cif	1mfg.cif	0	71	8	9661	8	0.11267605633802817	0.001
ERBB2	P04626	1255.0	676-684	720-987	1mw4	B	F-P04626-F1-model_v3.cif	1mw4.cif	-1134	1530	71	9661	71	0.046405228758169936	0.007
ERBB2	P04626	1255.0	676-684	720-987	1n8z	C	F-P04626-F1-model_v3.cif	1n8z.cif	-22	4491	4490	9661	4490	0.9997773324426631	0.465
ERBB2	P04626	1255.0	676-684	720-987	1qr1	C	F-P04626-F1-model_v3.cif	1qr1.cif	-653	62	61	9661	61	0.9838709677419355	0.006
ERBB2	P04626	1255.0	676-684	720-987	1s78	A	F-P04626-F1-model_v3.cif	1s78.cif	-22	4277	4277	9661	4277	1.0	0.443
ERBB2	P04626	1255.0	676-684	720-987	2a91	A	F-P04626-F1-model_v3.cif	2a91.cif	-21	3852	3829	9661	3829	0.9940290758047767	0.396
ERBB2	P04626	1255.0	676-684	720-987	2jwa	A	F-P04626-F1-model_v3.cif	2jwa.cif	-640	8556	331	9661	331	0.03868630201028518	0.034
ERBB2	P04626	1255.0	676-684	720-987	2ks1	A	F-P04626-F1-model_v3.cif	2ks1.cif	-640	8556	331	9661	331	0.03868630201028518	0.034
ERBB2	P04626	1255.0	676-684	720-987	2l4k	B	F-P04626-F1-model_v3.cif	2l4k.cif	-1134	1600	71	9661	71	0.044375	0.007
ERBB2	P04626	1255.0	676-684	720-987	2n2a	A	F-P04626-F1-model_v3.cif	2n2a.cif	-643	9700	452	9661	452	0.046597938144329894	0.047
ERBB2	P04626	1255.0	676-684	720-987	3be1	A	F-P04626-F1-model_v3.cif	3be1.cif	-22	4501	4501	9661	4501	1.0	0.466
ERBB2	P04626	1255.0	676-684	720-987	3h3b	A	F-P04626-F1-model_v3.cif	3h3b.cif	-20	1522	1510	9661	1510	0.9921156373193167	0.156
ERBB2	P04626	1255.0	676-684	720-987	3mzw	A	F-P04626-F1-model_v3.cif	3mzw.cif	-22	4395	4387	9661	4387	0.9981797497155859	0.454
ERBB2	P04626	1255.0	676-684	720-987	3n85	A	F-P04626-F1-model_v3.cif	3n85.cif	-22	4657	4657	9661	4657	1.0	0.482
ERBB2	P04626	1255.0	676-684	720-987	3pp0	A	F-P04626-F1-model_v3.cif	3pp0.cif	-701	2290	2266	9661	2266	0.9895196506550218	0.235
ERBB2	P04626	1255.0	676-684	720-987	3rcd	A	F-P04626-F1-model_v3.cif	3rcd.cif	-701	2254	2238	9661	2238	0.9929015084294588	0.232
ERBB2	P04626	1255.0	676-684	720-987	3wlw	A	F-P04626-F1-model_v3.cif	3wlw.cif	-22	4277	4277	9661	4277	1.0	0.443
ERBB2	P04626	1255.0	676-684	720-987	3wsq	A	F-P04626-F1-model_v3.cif	3wsq.cif	-22	4277	4277	9661	4277	1.0	0.443
ERBB2	P04626	1255.0	676-684	720-987	4gfu	B	F-P04626-F1-model_v3.cif	4gfu.cif	0	60	17	9661	17	0.2833333333333333	0.002
ERBB2	P04626	1255.0	676-684	720-987	4hrl	A	F-P04626-F1-model_v3.cif	4hrl.cif	-22	1302	1283	9661	1283	0.9854070660522274	0.133
ERBB2	P04626	1255.0	676-684	720-987	4hrm	A	F-P04626-F1-model_v3.cif	4hrm.cif	-22	1123	1110	9661	1110	0.9884238646482636	0.115
ERBB2	P04626	1255.0	676-684	720-987	4hrn	C	F-P04626-F1-model_v3.cif	4hrn.cif	-522	532	524	9661	524	0.9849624060150376	0.054
ERBB2	P04626	1255.0	676-684	720-987	4nnd	B	F-P04626-F1-model_v3.cif	4nnd.cif	-1108	59	43	9661	43	0.7288135593220338	0.004
ERBB2	P04626	1255.0	676-684	720-987	5k33	B	F-P04626-F1-model_v3.cif	5k33.cif	-22	8516	4333	9661	4333	0.5088069516204791	0.449
ERBB2	P04626	1255.0	676-684	720-987	5kwg	A	F-P04626-F1-model_v3.cif	5kwg.cif	-22	8472	4318	9661	4318	0.5096789423984891	0.447
ERBB2	P04626	1255.0	676-684	720-987	5my6	A	F-P04626-F1-model_v3.cif	5my6.cif	-23	4282	4234	9661	4234	0.9887902849135918	0.438
ERBB2	P04626	1255.0	676-684	720-987	5o4g	A	F-P04626-F1-model_v3.cif	5o4g.cif	-22	4100	4100	9661	4100	1.0	0.424
ERBB2	P04626	1255.0	676-684	720-987	5ob4	A	F-P04626-F1-model_v3.cif	5ob4.cif	-30	7130	18	9661	18	0.0025245441795231417	0.002
ERBB2	P04626	1255.0	676-684	720-987	5tqs	E	F-P04626-F1-model_v3.cif	5tqs.cif	0	90	8	9661	8	0.08888888888888889	0.001
ERBB2	P04626	1255.0	676-684	720-987	6att	A	F-P04626-F1-model_v3.cif	6att.cif	-22	4370	4370	9661	4370	1.0	0.452
ERBB2	P04626	1255.0	676-684	720-987	6bgt	A	F-P04626-F1-model_v3.cif	6bgt.cif	0	4547	4547	9661	4547	1.0	0.471
ERBB2	P04626	1255.0	676-684	720-987	6j71	A	F-P04626-F1-model_v3.cif	6j71.cif	-21	4751	4751	9661	4751	1.0	0.492
ERBB2	P04626	1255.0	676-684	720-987	6lbx	B	F-P04626-F1-model_v3.cif	6lbx.cif	-529	556	547	9661	547	0.9838129496402878	0.057
ERBB2	P04626	1255.0	676-684	720-987	6oge	A	F-P04626-F1-model_v3.cif	6oge.cif	-22	4755	4755	9661	4755	1.0	0.492
ERBB2	P04626	1255.0	676-684	720-987	7jxh	A	F-P04626-F1-model_v3.cif	7jxh.cif	-698	2202	2196	9661	2196	0.997275204359673	0.227
ERBB2	P04626	1255.0	676-684	720-987	7mn5	C	F-P04626-F1-model_v3.cif	7mn5.cif	0	4471	4471	9661	4471	1.0	0.463
ERBB2	P04626	1255.0	676-684	720-987	7mn6	B	F-P04626-F1-model_v3.cif	7mn6.cif	0	4476	4465	9661	4465	0.9975424486148347	0.462
ERBB2	P04626	1255.0	676-684	720-987	7mn8	C	F-P04626-F1-model_v3.cif	7mn8.cif	0	4476	4465	9661	4465	0.9975424486148347	0.462
ERBB2	P04626	1255.0	676-684	720-987	7pcd	A	F-P04626-F1-model_v3.cif	7pcd.cif	-702	2187	2160	9661	2160	0.9876543209876543	0.224
ERBB2	P04626	1255.0	676-684	720-987	7qvk	A	F-P04626-F1-model_v3.cif	7qvk.cif	-22	7621	3878	9661	3878	0.5088571053667498	0.401
ERBB2	P04626	1255.0	676-684	720-987	8ffj	A	F-P04626-F1-model_v3.cif	8ffj.cif	-22	9298	4755	9661	4755	0.5114003011400301	0.492
ERBB2	P04626	1255.0	676-684	720-987	8hgo	A	F-P04626-F1-model_v3.cif	8hgo.cif	0	4345	4345	9661	4345	1.0	0.45
ERBB2	P04626	1255.0	676-684	720-987	8hgp	A	F-P04626-F1-model_v3.cif	8hgp.cif	0	4345	4345	9661	4345	1.0	0.45
ERBB2	P04626	1255.0	676-684	720-987	8jyr	A	F-P04626-F1-model_v3.cif	8jyr.cif	-22	1437	1437	9661	1437	1.0	0.149
ERBB2	P04626	1255.0	676-684	720-987	8pwh	E	F-P04626-F1-model_v3.cif	8pwh.cif	-22	4794	4794	9661	4794	1.0	0.496
ERBB2	P04626	1255.0	676-684	720-987	8q6j	E	F-P04626-F1-model_v3.cif	8q6j.cif	-22	4794	4794	9661	4794	1.0	0.496
ERBB2	P04626	1255.0	676-684	720-987	8u4k	B	F-P04626-F1-model_v3.cif	8u4k.cif	-23	8787	4492	9661	4492	0.5112097416638216	0.465
ERBB2	P04626	1255.0	676-684	720-987	8u4l	B	F-P04626-F1-model_v3.cif	8u4l.cif	-23	8787	4492	9661	4492	0.5112097416638216	0.465
HSPA8	P11142	646.0	263-287	225-262	3agy	C	F-P11142-F1-model_v3.cif	3agy.cif	-638	51	51	4982	51	1.0	0.01
HSPA8	P11142	646.0	263-287	225-262	3agz	C	F-P11142-F1-model_v3.cif	3agz.cif	-638	60	60	4982	60	1.0	0.012
HSPA8	P11142	646.0	263-287	225-262	3esk	B	F-P11142-F1-model_v3.cif	3esk.cif	-634	58	58	4982	58	1.0	0.012
HSPA8	P11142	646.0	263-287	225-262	3fzf	A	F-P11142-F1-model_v3.cif	3fzf.cif	0	2911	2911	4982	2911	1.0	0.584
HSPA8	P11142	646.0	263-287	225-262	3fzh	A	F-P11142-F1-model_v3.cif	3fzh.cif	0	2916	2916	4982	2916	1.0	0.585
HSPA8	P11142	646.0	263-287	225-262	3fzk	A	F-P11142-F1-model_v3.cif	3fzk.cif	0	2925	2924	4982	2924	0.9996581196581197	0.587
HSPA8	P11142	646.0	263-287	225-262	3fzl	A	F-P11142-F1-model_v3.cif	3fzl.cif	0	2925	2924	4982	2924	0.9996581196581197	0.587
HSPA8	P11142	646.0	263-287	225-262	3fzm	A	F-P11142-F1-model_v3.cif	3fzm.cif	0	2913	2912	4982	2912	0.9996567112941984	0.585
HSPA8	P11142	646.0	263-287	225-262	3ldq	A	F-P11142-F1-model_v3.cif	3ldq.cif	0	2912	2912	4982	2912	1.0	0.585
HSPA8	P11142	646.0	263-287	225-262	3m3z	A	F-P11142-F1-model_v3.cif	3m3z.cif	0	2921	2920	4982	2920	0.999657651489216	0.586
HSPA8	P11142	646.0	263-287	225-262	4h5n	A	F-P11142-F1-model_v3.cif	4h5n.cif	-1	2958	2958	4982	2958	1.0	0.594
HSPA8	P11142	646.0	263-287	225-262	4h5r	A	F-P11142-F1-model_v3.cif	4h5r.cif	-1	2958	2958	4982	2958	1.0	0.594
HSPA8	P11142	646.0	263-287	225-262	4h5t	A	F-P11142-F1-model_v3.cif	4h5t.cif	-1	2958	2958	4982	2958	1.0	0.594
