uniprot	region_1	region_2	af_filename	cluster	cf_filename
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	070	P04807_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	209	P04807_209_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	204	P04807_204_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	034	P04807_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	039	P04807_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	056	P04807_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	093	P04807_093_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	183	P04807_183_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	068	P04807_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	097	P04807_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-007	P04807_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	171	P04807_171_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	218	P04807_218_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	160	P04807_160_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	129	P04807_129_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-003	P04807_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	211	P04807_211_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	135	P04807_135_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-004	P04807_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	192	P04807_192_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	222	P04807_222_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	086	P04807_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	074	P04807_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	200	P04807_200_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	164	P04807_164_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	003	P04807_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	028	P04807_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	157	P04807_157_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	187	P04807_187_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	117	P04807_117_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	226	P04807_226_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	142	P04807_142_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	079	P04807_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	065	P04807_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	047	P04807_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	007	P04807_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	178	P04807_178_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	113	P04807_113_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	153	P04807_153_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	012	P04807_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	120	P04807_120_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-009	P04807_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	169	P04807_169_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	071	P04807_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	143	P04807_143_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	147	P04807_147_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	038	P04807_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	168	P04807_168_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	087	P04807_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	096	P04807_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	219	P04807_219_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	042	P04807_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	174	P04807_174_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	179	P04807_179_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	046	P04807_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	134	P04807_134_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-002	P04807_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	092	P04807_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	060	P04807_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	170	P04807_170_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	002	P04807_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-005	P04807_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	193	P04807_193_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	201	P04807_201_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	197	P04807_197_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	165	P04807_165_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-001	P04807_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	125	P04807_125_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	064	P04807_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	223	P04807_223_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	078	P04807_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	013	P04807_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	107	P04807_107_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	103	P04807_103_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	205	P04807_205_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	020	P04807_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	112	P04807_112_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	116	P04807_116_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	031	P04807_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	035	P04807_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	210	P04807_210_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	214	P04807_214_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-006	P04807_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	130	P04807_130_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	083	P04807_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	227	P04807_227_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	121	P04807_121_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-008	P04807_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	128	P04807_128_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	152	P04807_152_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	186	P04807_186_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	139	P04807_139_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	075	P04807_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	017	P04807_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	057	P04807_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	053	P04807_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	208	P04807_208_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	161	P04807_161_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	182	P04807_182_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	029	P04807_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	024	P04807_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	156	P04807_156_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	069	P04807_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	006	P04807_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	014	O60729_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-004	O60729_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	008	O60729_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	027	O60729_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-000	O60729_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	019	O60729_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	036	O60729_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	032	O60729_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	001	O60729_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-000	O60729_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-009	O60729_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	005	O60729_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	010	O60729_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-009	O60729_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-004	O60729_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	023	O60729_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-008	O60729_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	011	O60729_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	037	O60729_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	033	O60729_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	000	O60729_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-001	O60729_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	009	O60729_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-005	O60729_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	015	O60729_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	018	O60729_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	022	O60729_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-008	O60729_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	026	O60729_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-005	O60729_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-001	O60729_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	004	O60729_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-007	O60729_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	038	O60729_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-003	O60729_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	013	O60729_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-003	O60729_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	029	O60729_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	002	O60729_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	020	O60729_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	031	O60729_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	035	O60729_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	017	O60729_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	024	O60729_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-007	O60729_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	006	O60729_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	030	O60729_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	016	O60729_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	007	O60729_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	025	O60729_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	003	O60729_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-002	O60729_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-002	O60729_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	028	O60729_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	034	O60729_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	021	O60729_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U10-006	O60729_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	U100-006	O60729_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
O60729	44-198	214-374	AF-O60729-F1-model_v4.cif	012	O60729_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
